bucket,sendit_brand,sendit_model,norm,first_year,last_year,our_brand,our_model,note,variant_flags,import_candidate,reviewer_decision
SENDIT_ONLY,korua-shapes,Elevator Split,elevator,2026,2026,Korua Shapes,,,,yes,
MATCH,korua-shapes,Nose Rider,nose rider,2026,2026,Korua Shapes,Nose Rider,,,enrich,
MATCH,korua-shapes,Otto,otto,2026,2026,Korua Shapes,Otto,,,enrich,
SENDIT_ONLY,korua-shapes,Otto Plus,otto plus,2026,2026,Korua Shapes,,,,yes,
MATCH,korua-shapes,Pencil,pencil,2026,2026,Korua Shapes,Pencil,,,enrich,
SENDIT_ONLY,korua-shapes,Pencil Plus,pencil plus,2026,2026,Korua Shapes,,,,yes,
MATCH,korua-shapes,Pin Tonic,pin tonic,2026,2026,Korua Shapes,Pin Tonic,,,enrich,
MATCH,korua-shapes,Pocket Rocket,pocket rocket,2026,2026,Korua Shapes,Pocket Rocket,,,enrich,
SENDIT_ONLY,korua-shapes,Quill Split,quill,2026,2026,Korua Shapes,,,,yes,
MATCH,korua-shapes,Transition Finder,transition finder,2026,2026,Korua Shapes,Transition Finder,,,enrich,
SENDIT_ONLY,korua-shapes,Transition Finder Plus,transition finder plus,2026,2026,Korua Shapes,,,,yes,
SENDIT_ONLY,korua-shapes,Überegg,uberegg,2026,2026,Korua Shapes,,,,yes,
SENDIT_ONLY,lib-tech,Doughboy 185 - 2627,doughboy 2627,2027,2027,Lib Tech,,,,yes,
SENDIT_ONLY,lib-tech,Golden Orca - 2627,golden orca 2627,2027,2027,Lib Tech,,,,yes,
SENDIT_ONLY,lib-tech,Mayhem LibZilla,mayhem libzilla,2027,2027,Lib Tech,,,,yes,
SENDIT_ONLY,lib-tech,Orca II Techno Split - 2627,orca ii techno split 2627,2027,2027,Lib Tech,,,,yes,
SENDIT_ONLY,lib-tech,Skunk Ape Twin,skunk ape twin,2027,2027,Lib Tech,,,,yes,
SENDIT_ONLY,lib-tech,T.Rice Orca II - 2627,t rice orca ii 2627,2027,2027,Lib Tech,,,,yes,
MATCH,lib-tech,Apex Orca,apex orca,2026,2026,Lib Tech,Apex Orca,,,enrich,
MATCH,lib-tech,Cold Brew,cold brew,2026,2026,Lib Tech,Cold Brew,,,enrich,
MATCH,lib-tech,Cortado,cortado,2026,2026,Lib Tech,Cortado,sendit earlier than ours (2027),,enrich,
MATCH,lib-tech,Doughboy 195,doughboy,2026,2026,Lib Tech,Doughboy,,,enrich,
MATCH,lib-tech,dPr,dpr,2026,2026,Lib Tech,dPr,,,enrich,
SENDIT_ONLY,lib-tech,dPr S,dpr s,2026,2026,Lib Tech,,,,yes,
MATCH,lib-tech,Dynamiss,dynamiss,2026,2026,Lib Tech,Dynamiss,sendit earlier than ours (2027),,enrich,
MATCH,lib-tech,Dynamo,dynamo,2026,2026,Lib Tech,Dynamo,,,enrich,
SENDIT_ONLY,lib-tech,DynaSword,dynasword,2026,2026,Lib Tech,,,,yes,
MATCH,lib-tech,Ejack Knife,ejack knife,2026,2026,Lib Tech,EJack Knife,,,enrich,
MATCH,lib-tech,Glider,glider,2026,2026,Lib Tech,Glider,sendit earlier than ours (2027),,enrich,
MATCH,lib-tech,Golden Orca,golden orca,2026,2026,Lib Tech,Golden Orca,,,enrich,
MATCH,lib-tech,Jamie Lynn,jamie lynn,2026,2026,Lib Tech,Jamie Lynn,,,enrich,
MATCH,lib-tech,Legitimizer,legitimizer,2026,2026,Lib Tech,Legitimizer,sendit earlier than ours (2027),,enrich,
MATCH,lib-tech,Lib Rig,lib rig,2026,2026,Lib Tech,Lib Rig,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,lib-tech,Mayhem Rad Ripper,mayhem rad ripper,2026,2026,Lib Tech,,,,yes,
MATCH,lib-tech,Mayhem Sweetfish,mayhem sweetfish,2026,2026,Lib Tech,Mayhem Sweetfish,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,lib-tech,MC Wayfinder III,mc wayfinder iii,2026,2026,Lib Tech,,,,yes,
SENDIT_ONLY,lib-tech,Mini Ramp,mini ramp,2026,2026,Lib Tech,,,,yes,
MATCH,lib-tech,Off Ramp,off ramp,2026,2026,Lib Tech,Off Ramp,sendit earlier than ours (2027),,enrich,
MATCH,lib-tech,Skate Banana,skate banana,2026,2026,Lib Tech,Skate Banana,,,enrich,
MATCH,lib-tech,Skunk Ape,skunk ape,2026,2026,Lib Tech,Skunk Ape,,,enrich,
SENDIT_ONLY,lib-tech,Son Of Birdman,son of birdman,2026,2026,Lib Tech,,,,yes,
SENDIT_ONLY,lib-tech,T.Rice Orca,t rice orca,2026,2026,Lib Tech,,,,yes,
MATCH,lib-tech,T.Rice Pro,t rice pro,2026,2026,Lib Tech,T.Rice Pro,,,enrich,
SENDIT_ONLY,lib-tech,Theda,theda,2026,2026,Lib Tech,,,,yes,
MATCH,lib-tech,Two Time,two time,2026,2026,Lib Tech,Two Time,sendit earlier than ours (2027),,enrich,
MATCH,lib-tech,Banana Blaster,banana blaster,2025,2025,Lib Tech,Banana Blaster,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,lib-tech,Cygnus BM,cygnus bm,2025,2025,Lib Tech,,,,yes,
MATCH,lib-tech,Escalator Split,escalator,2025,2025,Lib Tech,Escalator Split,sendit earlier than ours (2027),,enrich,
BRAND_NEW,line,Lateral Snowboard 2026,lateral,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,CALM,calm,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,CLASSIC,classic,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,CLASSIC LONG,classic long,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,CRAVE,crave,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,CRUDE,crude,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,CUTTER BLACK,cutter black,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,CUTTER MATTERHORN,cutter matterhorn,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,CUTTER STOCKHORN,cutter stockhorn,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,DECENT,decent,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,DECENT BLACK,decent black,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,DREAM,dream,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,EELS BLACK,eels black,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,EELS WHITE PR,eels white pr,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,EELS WMN,eels wmn,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,KING CLASSIC,king classic,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,LIFE,life,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,P TEAM WOOD,p team wood,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,PTEAM split,pteam,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,PTEAM WOOD split,pteam wood,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,R-CUTTER,r cutter,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,R-P TEAM,r p team,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,R-Vinyl,r vinyl,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,RUBEZAHL,rubezahl,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,SISA WMN´S,sisa wmn s,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,SUPREME,supreme,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,SUPREME LONG,supreme long,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,SURGE,surge,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,SWALLOW 143,swallow,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,VINYL,vinyl,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,ltb,CRUDE KRAK split,crude krak,2022,2022,,,brand not in v0.2,,no,
BRAND_NEW,monument-snowboards,BlackBlack,blackblack,2017,2017,,,brand not in v0.2,,no,
BRAND_NEW,monument-snowboards,District,district,2017,2017,,,brand not in v0.2,,no,
BRAND_NEW,monument-snowboards,Drifter,drifter,2017,2017,,,brand not in v0.2,,no,
BRAND_NEW,monument-snowboards,F.V.K,f v k,2017,2017,,,brand not in v0.2,,no,
BRAND_NEW,monument-snowboards,Tragedy,tragedy,2017,2017,,,brand not in v0.2,,no,
BRAND_NEW,moonchild,Freekstyle 158 - Barfoot Tribute Model,freekstyle barfoot tribute model,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,moonchild,Friday,friday,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,moonchild,Holiday,holiday,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,moonchild,Live Wire,live wire,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,moonchild,Live Wire MBHC,live wire mbhc,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,moonchild,Malibu Black / Gold Edition,malibu black gold edition,2026,2026,,,brand not in v0.2,colorway,no,
BRAND_NEW,moonchild,Malibu Classic & Mars Edition,malibu classic mars edition,2026,2026,,,brand not in v0.2,colorway,no,
BRAND_NEW,moonchild,Malibu Redux,malibu redux,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,moonchild,Malibu Splitboard,malibu,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,moonchild,Popsicle,popsicle,2026,2026,,,brand not in v0.2,,no,
BRAND_NEW,moonchild,Space Racer,space racer,2026,2026,,,brand not in v0.2,,no,
SENDIT_ONLY,morrow,Todd Richards Dinosaur,todd richards dinosaur,2025,2025,Morrow,,,,yes,
SENDIT_ONLY,moss,C3,c3,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,FLUFFY 54,fluffy 54,2026,2027,Moss Snowstick,,,,yes,
MATCH,moss,JELLYFISH,jellyfish,2026,2027,Moss Snowstick,Jellyfish,,,enrich,
MATCH,moss,LITTLE FLUFFY,little fluffy,2026,2027,Moss Snowstick,Little Fluffy,,,enrich,
SENDIT_ONLY,moss,LL66,ll66,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,LONG,long,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,MAHI,mahi,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,MMD 35,mmd 35,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,MMD 42,mmd 42,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,MMD 52,mmd 52,2026,2027,Moss Snowstick,,,,yes,
MATCH,moss,MODERN FISH,modern fish,2026,2027,Moss Snowstick,Modern Fish,,,enrich,
SENDIT_ONLY,moss,NEW SHAPE // PQ45,new shape pq45,2027,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,NEW SHAPE // WING SW 67,new shape wing sw 67,2027,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,PQ45 BLACK,pq45 black,2027,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,PQ49,pq49,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,PQ49 BLACK,pq49 black,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,PQ54,pq54,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,PQ54 EX,pq54 ex,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,PQ60 EX,pq60 ex,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,PT52,pt52,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,PT58,pt58,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,PT64,pt64,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,RESHAPED // PQ60,reshaped pq60,2027,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,SW26,sw26,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,SW50,sw50,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,SW58,sw58,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,SW58 EX,sw58 ex,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,SW62,sw62,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,SW62 EX,sw62 ex,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,SW70,sw70,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,U2,u2,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,U3,u3,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,U4,u4,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,U4 EX,u4 ex,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,U4 HALF,u4 half,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,U4 HALF OVERHEAD,u4 half overhead,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,U5,u5,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,U5 EX,u5 ex,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,U6 SPLIT,u6,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,WING PIN 47,wing pin 47,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,WING PIN 54,wing pin 54,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,WING PIN 59,wing pin 59,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,WING PIN 75,wing pin 75,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,WING SW 49,wing sw 49,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,WING SW 57,wing sw 57,2026,2027,Moss Snowstick,,,,yes,
SENDIT_ONLY,moss,PQ60,pq60,2026,2026,Moss Snowstick,,,,yes,
MATCH,never-summer,Benchmark,benchmark,2026,2026,Never Summer,Benchmark,sendit earlier than ours (2027),,enrich,
MATCH,never-summer,Breezy Rider,breezy rider,2026,2026,Never Summer,Breezy Rider,,,enrich,
MATCH,never-summer,Cirrus,cirrus,2026,2026,Never Summer,Cirrus,,,enrich,
MATCH,never-summer,Easy Rider,easy rider,2026,2026,Never Summer,Easy Rider,sendit earlier than ours (2027),,enrich,
MATCH,never-summer,Infinity,infinity,2026,2026,Never Summer,Infinity,,,enrich,
SENDIT_ONLY,never-summer,Kid’s Proto Wilder,kid s proto wilder,2026,2026,Never Summer,,,non-production,no,
SENDIT_ONLY,never-summer,Kid’s Shredder,kid s shredder,2026,2026,Never Summer,,,,yes,
SENDIT_ONLY,never-summer,Kid’s Yutes,kid s yutes,2026,2026,Never Summer,,,,yes,
SENDIT_ONLY,never-summer,Lady FR Splitboard,lady fr,2026,2026,Never Summer,,,,yes,
MATCH,never-summer,Llama,llama,2026,2026,Never Summer,Llama,sendit earlier than ours (2027),,enrich,
MATCH,never-summer,Nokhu,nokhu,2026,2026,Never Summer,Nokhu,sendit earlier than ours (2027),,enrich,
MATCH,never-summer,Proto Splitboard,proto,2026,2026,Never Summer,Proto,,non-production,enrich,
SENDIT_ONLY,never-summer,Proto T3 Eclipse,proto t3 eclipse,2026,2026,Never Summer,,,non-production,no,
SENDIT_ONLY,never-summer,Proto T3 FR,proto t3 fr,2026,2026,Never Summer,,,non-production,no,
SENDIT_ONLY,never-summer,Proto T3 Ultra,proto t3 ultra,2026,2026,Never Summer,,,non-production,no,
MATCH,never-summer,Proto Type 3,proto type 3,2026,2026,Never Summer,Proto Type 3,,non-production,enrich,
SENDIT_ONLY,never-summer,Small Batch Instagator,small batch instagator,2026,2026,Never Summer,,,,yes,
SENDIT_ONLY,never-summer,Small Batch Maverix,small batch maverix,2026,2026,Never Summer,,,,yes,
FUZZY,never-summer,Small Batch Shaper Twin,small batch shaper twin,2026,2026,Never Summer,Small Batch Shaper Twin LT,"fuzzy to ""Small Batch Shaper Twin LT""",,no,
MATCH,never-summer,Small Batch Shaper Twin LT,small batch shaper twin lt,2026,2026,Never Summer,Small Batch Shaper Twin LT,,,enrich,
SENDIT_ONLY,never-summer,Swift,swift,2026,2026,Never Summer,,,,yes,
SENDIT_ONLY,never-summer,Thirty5,thirty5,2026,2026,Never Summer,,,,yes,
MATCH,never-summer,Trooper,trooper,2026,2026,Never Summer,Trooper,,,enrich,
MATCH,never-summer,V-Twin,v twin,2026,2026,Never Summer,V-Twin,,,enrich,
MATCH,never-summer,Valhalla,valhalla,2026,2026,Never Summer,Valhalla,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,never-summer,Small Batch Triple Camber Hybrid East,small batch triple camber hybrid east,2025,2025,Never Summer,,,,yes,
SENDIT_ONLY,never-summer,Small Batch Triple Camber Hybrid Hornet,small batch triple camber hybrid hornet,2025,2025,Never Summer,,,,yes,
SENDIT_ONLY,never-summer,Triple Camber West,triple camber west,2025,2025,Never Summer,,,,yes,
SENDIT_ONLY,niche,Aether Witchcraft,aether witchcraft,2025,2025,Niche,,,,yes,
SENDIT_ONLY,niche,Crux Fantasy,crux fantasy,2025,2025,Niche,,,,yes,
SENDIT_ONLY,niche,Maelstrom Mold,maelstrom mold,2025,2025,Niche,,,,yes,
SENDIT_ONLY,niche,Minx Sundew,minx sundew,2025,2025,Niche,,,,yes,
SENDIT_ONLY,niche,Nightshade Rabbits,nightshade rabbits,2025,2025,Niche,,,,yes,
SENDIT_ONLY,niche,Pyre Fae,pyre fae,2025,2025,Niche,,,,yes,
SENDIT_ONLY,niche,Story Bear,story bear,2025,2025,Niche,,,,yes,
SENDIT_ONLY,niche,Vikander,vikander,2025,2025,Niche,,,,yes,
SENDIT_ONLY,niche,Wraith Raccoon,wraith raccoon,2025,2025,Niche,,,,yes,
SENDIT_ONLY,niche,Aether Franklinia,aether franklinia,2024,2024,Niche,,,,yes,
SENDIT_ONLY,niche,Crux Markhor,crux markhor,2024,2024,Niche,,,,yes,
SENDIT_ONLY,niche,Fathom Charcoal,fathom charcoal,2024,2024,Niche,,,,yes,
SENDIT_ONLY,niche,Maelstrom Tardigrades,maelstrom tardigrades,2024,2024,Niche,,,,yes,
SENDIT_ONLY,niche,Minx Dandelion,minx dandelion,2024,2024,Niche,,,,yes,
SENDIT_ONLY,niche,Nightshade Nudibranch,nightshade nudibranch,2024,2024,Niche,,,,yes,
SENDIT_ONLY,niche,Pyre Moa,pyre moa,2024,2024,Niche,,,,yes,
SENDIT_ONLY,niche,Sonnet Moths,sonnet moths,2024,2024,Niche,,,,yes,
SENDIT_ONLY,niche,Story Crabs,story crabs,2024,2024,Niche,,,,yes,
SENDIT_ONLY,niche,Wraith Fossil,wraith fossil,2024,2024,Niche,,,,yes,
SENDIT_ONLY,niche,Fathom Buffalo,fathom buffalo,2023,2023,Niche,,,,yes,
SENDIT_ONLY,niche,Maelstrom Fungi,maelstrom fungi,2023,2023,Niche,,,,yes,
SENDIT_ONLY,niche,Minx Seadragon,minx seadragon,2023,2023,Niche,,,,yes,
SENDIT_ONLY,niche,Nightshade Mutants,nightshade mutants,2023,2023,Niche,,,,yes,
SENDIT_ONLY,niche,Sonnet Mycelium,sonnet mycelium,2023,2023,Niche,,,,yes,
SENDIT_ONLY,niche,Story Condor,story condor,2023,2023,Niche,,,,yes,
SENDIT_ONLY,niche,Wraith Deepsea,wraith deepsea,2023,2023,Niche,,,,yes,
MATCH,nidecker,Alpha,alpha,2026,2026,Nidecker,Alpha,,,enrich,
SENDIT_ONLY,nidecker,Alpha APX,alpha apx,2026,2026,Nidecker,,,,yes,
MATCH,nidecker,Astral,astral,2026,2026,Nidecker,Astral,,,enrich,
MATCH,nidecker,Beta,beta,2026,2026,Nidecker,Beta,sendit earlier than ours (2027),,enrich,
MATCH,nidecker,Beta APX,beta apx,2026,2026,Nidecker,Beta APX,sendit earlier than ours (2027),,enrich,
MATCH,nidecker,Cheat Code Men,cheat code,2026,2026,Nidecker,Cheat Code,sendit earlier than ours (2027),,enrich,
MATCH,nidecker,Escape,escape,2026,2026,Nidecker,Escape,,,enrich,
SENDIT_ONLY,nidecker,Escape Plus,escape plus,2026,2026,Nidecker,,,,yes,
MATCH,nidecker,Gamma,gamma,2026,2026,Nidecker,Gamma,,,enrich,
SENDIT_ONLY,nidecker,Gamma APX,gamma apx,2026,2026,Nidecker,,,,yes,
MATCH,nidecker,Megalight,megalight,2026,2026,Nidecker,Megalight,,,enrich,
MATCH,nidecker,Mellow,mellow,2026,2026,Nidecker,Mellow,,,enrich,
MATCH,nidecker,Merc,merc,2026,2026,Nidecker,Merc,,,enrich,
MATCH,nidecker,Scamp,scamp,2026,2026,Nidecker,Scamp,,,enrich,
MATCH,nidecker,Sensor Men,sensor,2026,2026,Nidecker,Sensor,,,enrich,
SENDIT_ONLY,nidecker,Sensor Mons,sensor mons,2026,2026,Nidecker,,,,yes,
SENDIT_ONLY,nidecker,Sensor Pro,sensor pro,2026,2026,Nidecker,,,,yes,
SENDIT_ONLY,nidecker,Sensor Team,sensor team,2026,2026,Nidecker,,,,yes,
MATCH,nidecker,Thruster,thruster,2026,2026,Nidecker,Thruster,,,enrich,
MATCH,nidecker,Blade,blade,2025,2025,Nidecker,Blade,,,enrich,
SENDIT_ONLY,nidecker,Blade Plus,blade plus,2025,2025,Nidecker,,,,yes,
MATCH,nidecker,Elle,elle,2025,2025,Nidecker,Elle,,,enrich,
SENDIT_ONLY,nidecker,Play,play,2025,2025,Nidecker,,,,yes,
MATCH,nidecker,Venus,venus,2025,2025,Nidecker,Venus,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,nidecker,Venus Plus,venus plus,2025,2025,Nidecker,,,,yes,
SENDIT_ONLY,nidecker,The Gun,the gun,2023,2023,Nidecker,,,,yes,
MATCH,nidecker,The Mosquito,the mosquito,2023,2023,Nidecker,The Mosquito,sendit earlier than ours (2027),,enrich,
MATCH,nidecker,The Smoke,the smoke,2023,2023,Nidecker,The Smoke,sendit earlier than ours (2027),,enrich,
MATCH,nitro,Alternator,alternator,2026,2026,Nitro,Alternator,,,enrich,
SENDIT_ONLY,nitro,Alternator x Hailey,alternator x hailey,2026,2026,Nitro,,,collab,no,
SENDIT_ONLY,nitro,Alternator x Volcom,alternator x volcom,2026,2026,Nitro,,,collab,no,
MATCH,nitro,Arial,arial,2026,2026,Nitro,Arial,sendit earlier than ours (2027),,enrich,
MATCH,nitro,Banker,banker,2026,2026,Nitro,Banker,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,nitro,Basher,basher,2026,2026,Nitro,,,,yes,
MATCH,nitro,Beast,beast,2026,2026,Nitro,Beast,,,enrich,
SENDIT_ONLY,nitro,Beauty,beauty,2026,2026,Nitro,,,,yes,
MATCH,nitro,Cannon 173,cannon,2026,2026,Nitro,Cannon,,,enrich,
MATCH,nitro,Cheap Thrills,cheap thrills,2026,2026,Nitro,Cheap Thrills,,,enrich,
MATCH,nitro,Cinema,cinema,2026,2026,Nitro,Cinema,,,enrich,
MATCH,nitro,Dinghy,dinghy,2026,2026,Nitro,Dinghy,,,enrich,
MATCH,nitro,Doppleganger Splitboard,doppleganger,2026,2026,Nitro,Doppleganger,,,enrich,
MATCH,nitro,Drop,drop,2026,2026,Nitro,Drop,sendit earlier than ours (2027),,enrich,
MATCH,nitro,Fate,fate,2026,2026,Nitro,Fate,,,enrich,
MATCH,nitro,Fintwin,fintwin,2026,2026,Nitro,FinTwin,sendit earlier than ours (2027),,enrich,
MATCH,nitro,Future Team,future team,2026,2026,Nitro,Future Team,,,enrich,
SENDIT_ONLY,nitro,Future Team Pro MK,future team pro mk,2026,2026,Nitro,,,,yes,
MATCH,nitro,Highlander,highlander,2026,2026,Nitro,Highlander,,,enrich,
MATCH,nitro,Karma,karma,2026,2026,Nitro,Karma,,,enrich,
SENDIT_ONLY,nitro,Lectra Abstract,lectra abstract,2026,2026,Nitro,,,,yes,
SENDIT_ONLY,nitro,Lectra Leaf Cam-Out,lectra leaf cam out,2026,2026,Nitro,,,,yes,
MATCH,nitro,Magnum,magnum,2026,2026,Nitro,Magnum,,,enrich,
MATCH,nitro,Mercy,mercy,2026,2026,Nitro,Mercy,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,nitro,Mini Thrills,mini thrills,2026,2026,Nitro,,,,yes,
SENDIT_ONLY,nitro,Miniganger Splitboard,miniganger,2026,2026,Nitro,,,,yes,
MATCH,nitro,Mystique,mystique,2026,2026,Nitro,Mystique,,,enrich,
MATCH,nitro,Nomad Splitboard,nomad,2026,2026,Nitro,Nomad,,,enrich,
MATCH,nitro,Nova,nova,2026,2026,Nitro,Nova,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,nitro,Optisym,optisym,2026,2026,Nitro,,,,yes,
MATCH,nitro,Phase,phase,2026,2026,Nitro,Phase,sendit earlier than ours (2027),,enrich,
SENDIT_ONLY,nitro,Phase x Cinelli,phase x cinelli,2026,2026,Nitro,,,collab,no,
SENDIT_ONLY,nitro,Pow,pow,2026,2026,Nitro,,,,yes,
SENDIT_ONLY,nitro,Prime Chroma Cam-Out,prime chroma cam out,2026,2026,Nitro,,,,yes,
SENDIT_ONLY,nitro,Prime Raw,prime raw,2026,2026,Nitro,,,,yes,
MATCH,nitro,Ripper Youth,ripper,2026,2026,Nitro,Ripper,,,enrich,
SENDIT_ONLY,nitro,Ripper Kids x Volcom Kids,ripper kids x volcom,2026,2026,Nitro,,,collab,no,
SENDIT_ONLY,nitro,Ripper x Volcom,ripper x volcom,2026,2026,Nitro,,,collab,no,
MATCH,nitro,Santoku,santoku,2026,2026,Nitro,Santoku,sendit earlier than ours (2027),,enrich,
MATCH,nitro,Slash,slash,2026,2026,Nitro,Slash,,,enrich,
MATCH,nitro,Spirit,spirit,2026,2026,Nitro,Spirit,sendit earlier than ours (2027),,enrich,
MATCH,nitro,Squash,squash,2026,2026,Nitro,Squash,,,enrich,
SENDIT_ONLY,nitro,Stiletto RS x Drew Hicken,stiletto rs x drew hicken,2026,2026,Nitro,,,collab,no,
MATCH,nitro,T1,t1,2026,2026,Nitro,T1,,,enrich,
SENDIT_ONLY,nitro,T1 Mid-Wide,t1 mid,2026,2026,Nitro,,,,yes,
MATCH,nitro,Team,team,2026,2026,Nitro,Team,,,enrich,
MATCH,nitro,Team Pro,team pro,2026,2026,Nitro,Team Pro,,,enrich,
SENDIT_ONLY,nitro,Team Pro MK,team pro mk,2026,2026,Nitro,,,,yes,
SENDIT_ONLY,nitro,Team Pro MK Bel Air,team pro mk bel air,2026,2026,Nitro,,,,yes,
SENDIT_ONLY,nitro,Vertical Splitboard,vertical,2026,2026,Nitro,,,,yes,
MATCH,nitro,Victoria,victoria,2026,2026,Nitro,Victoria,,,enrich,
SENDIT_ONLY,nitro,Volta Splitboard,volta,2026,2026,Nitro,,,,yes,
SENDIT_ONLY,nitro,x Inter,x inter,2026,2026,Nitro,,,,yes,
BRAND_NEW,nobaday,Blackboard 6.0 Chameleon Glow,blackboard 6 0 chameleon glow,2027,2027,,,brand not in v0.2,colorway,no,
BRAND_NEW,nobaday,Blackboard 6.0 Giraffe Glow,blackboard 6 0 giraffe glow,2027,2027,,,brand not in v0.2,colorway,no,
BRAND_NEW,nobaday,Blackboard 6.0 Sky Mirror Carving,blackboard 6 0 sky mirror carving,2027,2027,,,brand not in v0.2,colorway,no,
