edition_id,discipline,division,division_label,division_age_band,division_class,division_gender,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,source_file,citation_status
air-and-style--2017-b,big-air,womens,,,open,women,,1,Anna Gasser,,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen | https://onboardmag.com/news/snowboarding-events/air-and-style-beijing-2017-anna-gasser-mark-mcmorris-win-big-air.html,verified,wave2-japan-europe,live-source
air-and-style--2017-b,big-air,womens,,,open,women,,2,Miyabi Onitsuka,,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen | https://onboardmag.com/news/snowboarding-events/air-and-style-beijing-2017-anna-gasser-mark-mcmorris-win-big-air.html,verified,wave2-japan-europe,live-source
air-and-style--2017-b,big-air,womens,,,open,women,,3,Enni Rukajärvi,,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen | https://onboardmag.com/news/snowboarding-events/air-and-style-beijing-2017-anna-gasser-mark-mcmorris-win-big-air.html,verified,wave2-japan-europe,live-source
air-and-style--2017-c,big-air,mens,,,open,men,,1,Maxence Parrot,,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen,verified,wave2-japan-europe,live-source
air-and-style--2017-c,big-air,mens,,,open,men,,2,Seppe Smits,,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen,verified,wave2-japan-europe,live-source
air-and-style--2017-c,big-air,mens,,,open,men,,3,Marcus Kleveland,,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen,verified,wave2-japan-europe,live-source
air-and-style--2019,big-air,mens,,,open,men,,1,Maxence Parrot,CAN,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen | https://usskiandsnowboard.org/news/corning-third-air-style-big-air-world-cup,verified,wave2-japan-europe,live-source
air-and-style--2019,big-air,mens,,,open,men,,2,Sven Thorgren,SWE,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen | https://usskiandsnowboard.org/news/corning-third-air-style-big-air-world-cup,verified,wave2-japan-europe,live-source
air-and-style--2019,big-air,mens,,,open,men,,3,Chris Corning,USA,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen | https://usskiandsnowboard.org/news/corning-third-air-style-big-air-world-cup,verified,wave2-japan-europe,live-source
air-and-style--2019,big-air,womens,,,open,women,,1,Miyabi Onitsuka,,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen,verified,wave2-japan-europe,live-source
air-and-style--2019,big-air,womens,,,open,women,,2,Anna Gasser,,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen,verified,wave2-japan-europe,live-source
air-and-style--2019,big-air,womens,,,open,women,,3,Laurie Blouin,,,,https://de.wikipedia.org/wiki/Air_%26_Style/Wertungen,verified,wave2-japan-europe,live-source
burton-european-open--2006,halfpipe,juniors,Junior's Halfpipe Finals,,junior,unspecified,Junior's Halfpipe Finals,1,Daniel Friberg,SUI,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,juniors,Boy's Halfpipe Finals,,junior,men,Boy's Halfpipe Finals,1,Ben Watts,USA,,"Source prints ""Ben Watts, USA/Nico Kurz, SUI"" on the first line, i.e. a tie for first. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,likely,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,juniors,Boy's Halfpipe Finals,,junior,men,Boy's Halfpipe Finals,1,Nico Kurz,SUI,,"Source prints ""Ben Watts, USA/Nico Kurz, SUI"" on the first line, i.e. a tie for first. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,likely,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,juniors,Girl's Halfpipe Finals,,junior,women,Girl's Halfpipe Finals,1,Emilie Aubry,SUI,,"Source lists only one finisher for this category. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,juniors,Junior's Halfpipe Finals,,junior,unspecified,Junior's Halfpipe Finals,2,Christian Haller,SUI,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,juniors,Boy's Halfpipe Finals,,junior,men,Boy's Halfpipe Finals,2,Hans Mindnich,USA,,"Place inferred from listed order; the first line of the source is a tie for first. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,likely,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,juniors,Junior's Halfpipe Finals,,junior,unspecified,Junior's Halfpipe Finals,3,Manuel Pietropoli,ITA,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,juniors,Boy's Halfpipe Finals,,junior,men,Boy's Halfpipe Finals,3,Nils Mindnich,USA,,"Place inferred from listed order; the first line of the source is a tie for first. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,likely,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,mens,Men's Halfpipe Finals,,open,men,Men's Halfpipe Finals,1,Risto Mattila,FIN,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,mens,Men's Halfpipe Finals,,open,men,Men's Halfpipe Finals,2,Mathieu Crepel,FRA,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,mens,Men's Halfpipe Finals,,open,men,Men's Halfpipe Finals,3,Vinzenz Lups,GER,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,womens,Womens's Halfpipe Finals,,open,women,Womens's Halfpipe Finals,1,Doriane Vidal,FRA,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,womens,Womens's Halfpipe Finals,,open,women,Womens's Halfpipe Finals,2,Manuela Pesko,SUI,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,halfpipe,womens,Womens's Halfpipe Finals,,open,women,Womens's Halfpipe Finals,3,Cheryl Maas,NED,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,slopestyle,juniors,Junior's Slopestyle Finals,,junior,unspecified,Junior's Slopestyle Finals,1,Christian Haller,SUI,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,slopestyle,juniors,Girl's Slopestyle Finals,,junior,women,Girl's Slopestyle Finals,1,Emilie Aubry,SUI,,"Source lists only one finisher for this category. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,slopestyle,juniors,Junior's Slopestyle Finals,,junior,unspecified,Junior's Slopestyle Finals,2,Bobby Witty,USA,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,slopestyle,juniors,Junior's Slopestyle Finals,,junior,unspecified,Junior's Slopestyle Finals,3,Carl Yngvar Christensen,NOR,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,slopestyle,mens,Men's Slopestyle Finals,,open,men,Men's Slopestyle Finals,1,Petu Piiroinen,FIN,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,slopestyle,mens,Men's Slopestyle Finals,,open,men,Men's Slopestyle Finals,2,Antti Autti,FIN,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,slopestyle,mens,Men's Slopestyle Finals,,open,men,Men's Slopestyle Finals,3,Janne Korpi,FIN,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,slopestyle,womens,Women's Slopestyle Finals,,open,women,Women's Slopestyle Finals,1,Natasza Zurek,CAN,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,slopestyle,womens,Women's Slopestyle Finals,,open,women,Women's Slopestyle Finals,2,Cheryl Maas,NED,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2006,slopestyle,womens,Women's Slopestyle Finals,,open,women,Women's Slopestyle Finals,3,Claudia Fliri,AUT,,"Source lists finishers in rank order without printed place numbers; place inferred from listed order. [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]",https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx,verified,wave3-archive,pending-recheck
burton-european-open--2008,halfpipe,mens,,,open,men,,1,Kevin Pearce,USA,,,https://www.worldsnowboardfederation.org/burton-european-open-08-results/,verified,wave2-us-open,live-source
burton-european-open--2008,halfpipe,mens,,,open,men,,2,Shaun White,USA,,,https://www.worldsnowboardfederation.org/burton-european-open-08-results/,verified,wave2-us-open,live-source
burton-european-open--2008,halfpipe,mens,,,open,men,,3,Peetu Piiroinen,FIN,,,https://www.worldsnowboardfederation.org/burton-european-open-08-results/,verified,wave2-us-open,live-source
burton-european-open--2008,halfpipe,womens,,,open,women,,1,Kelly Clark,USA,,,https://www.worldsnowboardfederation.org/burton-european-open-08-results/,verified,wave2-us-open,live-source
burton-european-open--2008,halfpipe,womens,,,open,women,,2,Torah Bright,AUS,,,https://www.worldsnowboardfederation.org/burton-european-open-08-results/,verified,wave2-us-open,live-source
burton-european-open--2008,halfpipe,womens,,,open,women,,3,Hannah Teter,USA,,,https://www.worldsnowboardfederation.org/burton-european-open-08-results/,verified,wave2-us-open,live-source
burton-european-open--2011,halfpipe,mens,,,open,men,,1,Peetu Piiroinen,FIN,,,https://www.snowboarder.com/news/burton-european-open-halfpipe-2011,verified,wave2-us-open,live-source
burton-european-open--2011,halfpipe,mens,,,open,men,,2,Kazuhiro Kokubo,JPN,,,https://www.snowboarder.com/news/burton-european-open-halfpipe-2011,verified,wave2-us-open,live-source
burton-european-open--2011,halfpipe,mens,,,open,men,,3,Iouri Podlatchikov,SUI,,,https://www.snowboarder.com/news/burton-european-open-halfpipe-2011,verified,wave2-us-open,live-source
burton-european-open--2011,halfpipe,womens,,,open,women,,1,Kelly Clark,USA,,,https://www.snowboarder.com/news/burton-european-open-halfpipe-2011,verified,wave2-us-open,live-source
burton-european-open--2011,halfpipe,womens,,,open,women,,2,Queralt Castellet,ESP,,,https://www.snowboarder.com/news/burton-european-open-halfpipe-2011,verified,wave2-us-open,live-source
burton-european-open--2011,halfpipe,womens,,,open,women,,3,Yuki Furihata,JPN,,,https://www.snowboarder.com/news/burton-european-open-halfpipe-2011,verified,wave2-us-open,live-source
burton-european-open--2012,halfpipe,mens,,,open,men,,1,Iouri Podladchikov,SUI,88.90,,https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/,verified,wave2-us-open,live-source
burton-european-open--2012,halfpipe,mens,,,open,men,,2,Danny Davis,USA,,,https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/,verified,wave2-us-open,live-source
burton-european-open--2012,halfpipe,mens,,,open,men,,3,Ryo Aono,JPN,,,https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/,verified,wave2-us-open,live-source
burton-european-open--2012,halfpipe,womens,,,open,women,,1,Kelly Clark,USA,,,https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/,verified,wave2-us-open,live-source
burton-european-open--2012,halfpipe,womens,,,open,women,,2,Gretchen Bleiler,USA,,,https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/,verified,wave2-us-open,live-source
burton-european-open--2012,halfpipe,womens,,,open,women,,3,Yuki Furihata,JPN,,,https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/,verified,wave2-us-open,live-source
burton-european-open--2012,slopestyle,mens,,,open,men,,1,Alek Ostreng,NOR,,,https://whitelines.com/archive/news/burton-european-open-2012-slopestyle-finals.html | https://www.snowboarder.com/news/2012-burton-european-open-slopestyle-finals,verified,wave2-us-open,live-source
burton-european-open--2012,slopestyle,mens,,,open,men,,2,Roope Tonteri,FIN,,,https://whitelines.com/archive/news/burton-european-open-2012-slopestyle-finals.html | https://www.snowboarder.com/news/2012-burton-european-open-slopestyle-finals,verified,wave2-us-open,live-source
burton-european-open--2012,slopestyle,mens,,,open,men,,3,Peetu Piiroinen,FIN,,,https://whitelines.com/archive/news/burton-european-open-2012-slopestyle-finals.html | https://www.snowboarder.com/news/2012-burton-european-open-slopestyle-finals,verified,wave2-us-open,live-source
