edition_id,series_id,year,edition_label,start_date,end_date,venue,city,country,disciplines,status,status_note,notes,sources,confidence,source_file
burton-european-open--2009,burton-european-open,2009,2009 Burton European Open,2009-01-09,2009-01-16,Laax,Laax,Switzerland,halfpipe | slopestyle,held,,"Marked by the organisers as the tenth-anniversary edition. USD 125,000 prize pool; all 400 open registration spots filled within days. Part of the 2008/09 Burton Global Open Series.",https://coolerlifestyle.com/news/events/the-burton-european-open.html | https://whitelines.com/archive/news/burton-global-open-series-08-09.html,verified,burton-opens
burton-european-open--2010,burton-european-open,2010,2010 Burton European Open,2010-01-09,2010-01-16,Laax,Laax,Switzerland,halfpipe | slopestyle,held,,6Star TTR for the open fields and 4Star for the juniors. Sources disagree on the dates: the TTR registration listing gives 2010-01-09 to 2010-01-16 and the World Snowboard Federation event write-up gives 2010-01-10 to 2010-01-16.,https://www.worldsnowboardfederation.org/registration-open-for-ttr-world-snowboard-tour-events/ | https://www.worldsnowboardfederation.org/the-6star-burton-european-open-bring-the-circus-to-the-swatch-ttr-tour/,likely,burton-opens
burton-european-open--2011,burton-european-open,2011,12th Annual Burton European Open (2011),2011-01-08,2011-01-15,Laax,Laax,Switzerland,halfpipe | slopestyle,held,,"Eight-day 6Star TTR event with over 300 riders and a USD 125,000 prize purse. Peetu Piiroinen and Kelly Clark won the halfpipe.",https://www.worldsnowboardfederation.org/12th-annual-6star-burton-european-open-attracts-top-athletes/ | https://whitelines.com/events/burton-european-open,verified,burton-opens
burton-european-open--2012,burton-european-open,2012,13th Annual Burton European Open (2012),2012-02-25,2012-03-03,Laax,Laax,Switzerland,halfpipe | slopestyle,held,,"Men's, women's and junior fields in slopestyle and halfpipe. Points counted toward both the TTR and the Burton Global Open Series rankings. The only documented year the BEO ran in late February rather than January.",https://snowboardmag.com/stories/2012-burton-european-open-confirms-top-snowboarders-live-acts | https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/,verified,burton-opens
burton-european-open--2014,burton-european-open,2014,2014 Burton European Open,,,Laax,Laax,Switzerland,halfpipe | slopestyle,held,,Presented by MINI. Halfpipe semi-finals on the LAAX superpipe 2014-01-16 with finals 2014-01-17; Iouri Podladtchikov and Ursina Haller won the halfpipe. Full event dates not sourced.,https://www.worldsnowboardfederation.org/burton-european-open-2014-presented-by-mini/ | https://www.worldsnowboardfederation.org/ursina-haller-and-iouri-podladtchikov-win-the-6-star-burton-european-open-halfpi/,likely,burton-opens
burton-european-open--2015,burton-european-open,2015,2015 Burton European Open,,,Laax,Laax,Switzerland,halfpipe | slopestyle,held,,"Final Burton European Open. First event of the WST Pro Series. Slopestyle finals 2015-02-01, won by Stale Sandbech and Christy Prior; Iouri Podladtchikov and Kelly Clark won the halfpipe. Full event dates not sourced.",https://www.worldsnowboardfederation.org/stale-sandbech-christy-prior-win-slopestyle-finals-burton-european-open/ | https://whitelines.com/events/burton-european-open,likely,burton-opens
burton-global-open-series--2008,burton-global-open-series,2008,2008/09 Burton Global Open Series,2008-07-29,2009-03-22,,,multiple,halfpipe | slopestyle,held,,"Six-stop season, announced as: Burton New Zealand Open, Snow Park NZ, 2008-07-29 to 2008-08-02; Burton Australian Open, Perisher Blue, 2008-09-02 to 2008-09-06; Burton Canadian Open, Canada Olympic Park, 2008-12-01 to 2008-12-07; Burton European Open, Laax, 2009-01-09 to 2009-01-16; Nissan X-Trail Nippon Open, ALTS Bandai, 2009-02-24 to 2009-03-01; Burton US Open, Stratton Mountain, 2009-03-16 to 2009-03-22. Year recorded as 2008, the calendar year the season opened; end date is the announced close of the US Open.",https://whitelines.com/archive/news/burton-global-open-series-08-09.html,verified,burton-opens
burton-global-open-series--2010,burton-global-open-series,2010,2010/11 Burton Global Open Series,2010-08-10,,,,multiple,halfpipe | slopestyle,held,,"The 2010 Burton New Zealand Open at Cardrona, 2010-08-10 to 2010-08-14, was reported as the opening event of the 2010/11 Burton Global Open Series. The full stop list and closing date for this season were not sourced. Kelly Clark won a Burton Global Open Series championship at the March 2011 US Open.",https://www.snowboarder.com/news/2010-burton-new-zealand-open-gears-up | https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/,likely,burton-opens
burton-new-zealand-open--2005,burton-new-zealand-open,2005,2005 Burton New Zealand Open,,,Cardrona Alpine Resort,Wanaka,New Zealand,,held,,Listed in the Scoop press-release archive; exact dates and disciplines not sourced.,https://info.scoop.co.nz/Burton_NZ_Open,likely,burton-opens
burton-new-zealand-open--2006,burton-new-zealand-open,2006,2006 Burton New Zealand Open,2006-08-03,2006-08-05,Snow Park NZ,Wanaka,New Zealand,halfpipe | slopestyle | quarterpipe,held,,"NZD 50,000 prize pool.",https://info.scoop.co.nz/Burton_NZ_Open,likely,burton-opens
burton-new-zealand-open--2007,burton-new-zealand-open,2007,5th Burton New Zealand Open (2007),2007-08,,Snow Park NZ,Wanaka,New Zealand,,held,,"Reported as the fifth annual edition, which puts the first edition in 2003. Competition ran from 2007-08-07; the closing date was not sourced.",https://info.scoop.co.nz/Burton_NZ_Open,likely,burton-opens
burton-new-zealand-open--2008,burton-new-zealand-open,2008,2008 Burton New Zealand Open,2008-07-29,2008-08-02,Snow Park NZ,Wanaka,New Zealand,,held,,Opening stop of the 2008/09 Burton Global Open Series.,https://whitelines.com/archive/news/burton-global-open-series-08-09.html | https://info.scoop.co.nz/Burton_NZ_Open,verified,burton-opens
burton-new-zealand-open--2009,burton-new-zealand-open,2009,2009 Burton New Zealand Open,2009-08-11,2009-08-15,Cardrona Alpine Resort,Wanaka,New Zealand,halfpipe | slopestyle,held,,"Sources differ on venue: the Scoop archive places the 2009 event at Cardrona, while a tourism listing for the same dates describes Snow Park NZ with additional events at Cardrona, which held New Zealand's only 22-foot superpipe.",https://info.scoop.co.nz/Burton_NZ_Open | https://experiencequeenstown.com/events/feature-events/burton-nz-open/,likely,burton-opens
burton-new-zealand-open--2010,burton-new-zealand-open,2010,8th Burton New Zealand Open (2010),2010-08-10,2010-08-14,Cardrona Alpine Resort,Wanaka,New Zealand,halfpipe | slopestyle,held,,Eighth annual edition; 5Star on the Swatch TTR World Snowboard Tour and the opening event of the 2010/11 Burton Global Open Series.,https://www.snowboarder.com/news/2010-burton-new-zealand-open-gears-up,verified,burton-opens
burton-new-zealand-open--2011,burton-new-zealand-open,2011,9th Burton New Zealand Open (2011),2011-08-09,2011-08-13,Cardrona Alpine Resort,Wanaka,New Zealand,halfpipe | slopestyle,held,,Ninth year of the event; more than 240 athletes entered. Halfpipe field reported as 56 men and 26 women. Last edition confirmed by a source opened for this pass.,https://snowboardmag.com/stories/world-class-riders-arrive-wanaka-nz-2011-burton-new-zealand-open | https://info.scoop.co.nz/Burton_NZ_Open,verified,burton-opens
burton-rail-days--2015,burton-rail-days,2015,5th Burton Rail Days (2015),2015-10-26,2015-10-26,Roppongi Hills,Tokyo,Japan,rail-jam | jib,held,,"Fifth edition. Urban street course built from a reported 120 tons of snow in central Tokyo, with a USD 27,000 grand prize and a free kids' snowboard park alongside. Riders included Yuma Abe, Yuki Kadono, Ryusei Takahashi, Frank April, Zach Aller and Kas Lemmens. Being an October event it belongs to the 2015/16 season.",https://www.timeout.com/tokyo/things-to-do/burton-rail-days,likely,burton-opens
canada-snowboard-junior-nationals--2026,canada-snowboard-junior-nationals,2026,2026 Canada Snowboard JR Nationals,2026-03-13,2026-03-18,Alpine Ski Club and Horseshoe Valley Resort,Collingwood / Barrie,Canada,halfpipe | slopestyle | banked-slalom | parallel-giant-slalom | boardercross | big-air,held,,"Halfpipe at Alpine Ski Club on 13 March, remaining disciplines at Horseshoe Valley 14-18 March, banquet 17 March. Grom/Youth and JR FIS entry categories.",https://www.canadasnowboard.ca/en/events/nationalsjr/,verified,canada
canada-snowboard-national-championships--2001,canada-snowboard-national-championships,2001,2001 Canadian Snowboard National Championships,2001-04-03,2001-04-08,Big White Ski Resort,Kelowna,Canada,boardercross | giant-slalom | parallel-giant-slalom | halfpipe,held,,"FIS-sanctioned, category NC, organised by the Canadian Snowboard Federation. Eight races (SBX, GS, PGS, HP, men and women). FIS event id 7071, season 2001.",https://www.fis-ski.com/DB/general/event-details.html?sectorcode=SB&eventid=7071&seasoncode=2001,verified,wave2-canada
canada-snowboard-national-championships--2002,canada-snowboard-national-championships,2002,2002 Canadian Snowboard National Championships,2002-03-26,2002-03-29,Mont Tremblant,Mont-Tremblant,Canada,parallel-giant-slalom | halfpipe | giant-slalom | boardercross,held,,"FIS category NC. Organiser listed by FIS as the Canadian Snowboard Federation, Calgary. FIS event id 7859, season 2002.",https://www.fis-ski.com/DB/general/event-details.html?sectorcode=SB&eventid=7859&seasoncode=2002,verified,wave2-canada
canada-snowboard-national-championships--2003,canada-snowboard-national-championships,2003,2003 Canadian Snowboard National Championships,2003-03-27,2003-03-30,Nakiska and Canada Olympic Park,Calgary,Canada,parallel-giant-slalom | parallel-slalom | halfpipe | boardercross,held,,"PGS was run at Nakiska on 27 March; PSL, halfpipe and snowboardcross at Canada Olympic Park on 29-30 March. FIS event id 11010, season 2003.",https://www.fis-ski.com/DB/general/event-details.html?sectorcode=SB&eventid=11010&seasoncode=2003,verified,wave2-canada
canada-snowboard-national-championships--2004,canada-snowboard-national-championships,2004,2004 Canadian Snowboard National Championships,2004-03-25,2004-03-28,,Quebec,Canada,parallel-giant-slalom | parallel-slalom | halfpipe | boardercross,held,,"Listed in the FIS calendar as category NC, place 'Quebec'. FIS event id 11816, season 2004. Podiums not yet harvested.",https://www.fis-ski.com/DB/general/event-details.html?sectorcode=SB&eventid=11816&seasoncode=2004,verified,wave2-canada
canada-snowboard-national-championships--2005,canada-snowboard-national-championships,2005,2005 Canadian Snowboard National Championships,2005-03-24,2005-03-26,Big White Ski Resort,Kelowna,Canada,boardercross | halfpipe,held,,"FIS lists this event under both NAC (Nor-Am Cup) and NC (National Championships) categories, so the race podium and the national title may not be identical. Organiser: Canadian Snowboard Federation. FIS event id 15436, season 2005.",https://www.fis-ski.com/DB/general/event-details.html?sectorcode=SB&eventid=15436&seasoncode=2005,likely,wave2-canada
canada-snowboard-national-championships--2013,canada-snowboard-national-championships,2013,2013 Sport Chek Canadian Snowboardcross Championships,2013-03-25,2013-03-30,Big White Ski Resort,Kelowna,Canada,boardercross,held,,Held alongside the final two stops of the IPC para snowboard World Cup tour. Entrants included 2010 Olympic champion Maelle Ricker and World Cup winner Chris Robanske.,https://m.bigwhite.com/explore-big-white/blog/media/sport-chek-canadian-snowboardcross-championships-presented-big-white,verified,canada
canada-snowboard-national-championships--2014,canada-snowboard-national-championships,2014,2014 Canadian Snowboard Alpine National Championships,2014-03-12,2014-03-14,Mont Tremblant,Mont-Tremblant,Canada,parallel-slalom | parallel-giant-slalom,held,,"FIS calendar categories NAC, NC and NJC combined. FIS event id 34397, season 2014. Podiums not yet harvested.",https://www.fis-ski.com/DB/general/event-details.html?sectorcode=SB&eventid=34397&seasoncode=2014,verified,wave2-canada
canada-snowboard-national-championships--2017-a,canada-snowboard-national-championships,2017,2017 Sport Chek Air Nation Freestyle Nationals,2017-03-05,2017-03-12,Mt St Louis Moonstone and Horseshoe Resort,Barrie,Canada,slopestyle | halfpipe | big-air,held,,Freestyle stream of the national championships.,https://www.canadasnowboard.ca/en/news/?id=1146 | http://www.firsttracksonline.com/2016/10/28/canada-snowboard-announces-2016-17-national-championships-venues,verified,canada
canada-snowboard-national-championships--2017-b,canada-snowboard-national-championships,2017,2017 Sports Experts Speed Nation Nationals,2017-04-03,2017-04-09,Mont Tremblant,Mont-Tremblant,Canada,parallel-giant-slalom | parallel-slalom | boardercross,held,,"Speed stream of the national championships, including para-snowboard events.",https://www.canadasnowboard.ca/en/news/?id=1146 | http://www.firsttracksonline.com/2016/10/28/canada-snowboard-announces-2016-17-national-championships-venues,verified,canada
canada-snowboard-national-championships--2018-a,canada-snowboard-national-championships,2018,2018 Air Nation Freestyle Nationals,2018-03-05,2018-03-12,Canada Olympic Park,Calgary,Canada,slopestyle | halfpipe | big-air,held,,,https://www.canadasnowboard.ca/en/news/?id=1213,verified,canada
canada-snowboard-national-championships--2018-b,canada-snowboard-national-championships,2018,2018 Speed Nation Alpine Nationals,2018-02-05,2018-02-09,Blue Mountain Resort,Collingwood,Canada,parallel-giant-slalom | parallel-slalom,held,,,https://www.canadasnowboard.ca/en/news/?id=1213,verified,canada
canada-snowboard-national-championships--2018-c,canada-snowboard-national-championships,2018,2018 Speed Nation Snowboardcross Nationals,2018-03-21,2018-03-26,Big White Ski Resort,Kelowna,Canada,boardercross,held,,,https://www.canadasnowboard.ca/en/news/?id=1213,verified,canada
canada-snowboard-national-championships--2018-d,canada-snowboard-national-championships,2018,2018 Para Snowboard Nationals,2018-03-25,2018-03-26,Big White Ski Resort,Kelowna,Canada,boardercross,held,,Listed on the Canada Snowboard 2017-18 calendar as Para SBX.,https://www.canadasnowboard.ca/en/news/?id=1213,verified,canada
canada-snowboard-national-championships--2019-a,canada-snowboard-national-championships,2019,2019 Air Nation Freestyle Nationals,2019-03-18,2019-03-24,Canada Olympic Park,Calgary,Canada,slopestyle | halfpipe | big-air,held,,Presented by Burton and Mazda.,https://www.canadasnowboard.ca/en/news/?id=1259,verified,canada
