id,external_ref,name,series_id,year,start_date,end_date,event_type,description,community_status,catalog_status,catalog_status_note,date_precision,venue_name,city,country,disciplines,sources,confidence
burton-european-open--2003,burton-european-open--2003,2003 Burton European Open,burton-european-open,2003,2003-01-18,2003-01-25,contest,"Cooler's 2009 retrospective places the Burton European Open at Livigno, Italy for 2002-2004. Exact dates not sourced. Natasza Zurek won the halfpipe at Livigno in 2003. [v0.3 archive: Open Championships of Snowboarding 2003 calendar: ""Jan 18 - 25, 2003 Livigno, IT"".] [v0.3 archive: Open Championships of Snowboarding 2003 calendar: ""Jan 18 - 25, 2003 Livigno, IT"".]",unverified,held,,day,Livigno,Livigno,Italy,"{""halfpipe"",""slopestyle""}","{""https://coolerlifestyle.com/news/events/the-burton-european-open.html"",""https://coolerlifestyle.com/news/events/burton-european-open-looks-back-at-ten-years-of-epic-snowboarding.html"",""https://web.archive.org/web/20030205093000/http://www.opensnowboarding.com/""}",likely
burton-european-open--2004,burton-european-open--2004,2004 Burton European Open,burton-european-open,2004,2004-01-10,2004-01-17,contest,"Cooler's 2009 retrospective places the Burton European Open at Livigno, Italy for 2002-2004. Exact dates not sourced. Natasza Zurek won the halfpipe at Livigno in 2003. [v0.3 archive: 2004 Open Championships of Snowboarding calendar: ""Burton European Open January 10-17, 2004 Livigno, Italy"".] [v0.3 archive: 2004 Open Championships of Snowboarding calendar: ""Burton European Open January 10-17, 2004 Livigno, Italy"".]",unverified,held,,day,Livigno,Livigno,Italy,"{""halfpipe"",""slopestyle""}","{""https://coolerlifestyle.com/news/events/the-burton-european-open.html"",""https://coolerlifestyle.com/news/events/burton-european-open-looks-back-at-ten-years-of-epic-snowboarding.html"",""https://web.archive.org/web/20040205215129/http://www.opensnowboarding.com/""}",likely
burton-european-open--2005,burton-european-open--2005,2005 Burton European Open,burton-european-open,2005,2005-01-15,2005-01-22,contest,"Laax became the permanent home of the Burton European Open from 2005. Natasza Zurek won slopestyle in both 2005 and 2006. Exact dates not sourced. [v0.3 archive: Open Championships of Snowboarding calendar: ""Burton European Open Jan. 15-22, 2005 Laax, Switzerland"".] [v0.3 archive: Open Championships of Snowboarding calendar: ""Burton European Open Jan. 15-22, 2005 Laax, Switzerland"".]",unverified,held,,day,Laax,Laax,Switzerland,"{""halfpipe"",""slopestyle""}","{""https://coolerlifestyle.com/news/events/the-burton-european-open.html"",""https://coolerlifestyle.com/news/events/burton-european-open-looks-back-at-ten-years-of-epic-snowboarding.html"",""https://web.archive.org/web/20050113043806/http://www.opensnowboarding.com/""}",likely
burton-european-open--2006,burton-european-open--2006,2006 Burton European Open,burton-european-open,2006,2006-01-14,2006-01-21,contest,"Laax became the permanent home of the Burton European Open from 2005. Natasza Zurek won slopestyle in both 2005 and 2006. Exact dates not sourced. [v0.3 archive: Open Championships of Snowboarding calendar: ""Burton European Open Jan. 14-21, 2006 Laax, Switzerland"".] [v0.3 archive: Open Championships of Snowboarding calendar: ""Burton European Open Jan. 14-21, 2006 Laax, Switzerland"".]",unverified,held,,day,Laax,Laax,Switzerland,"{""halfpipe"",""slopestyle""}","{""https://coolerlifestyle.com/news/events/the-burton-european-open.html"",""https://coolerlifestyle.com/news/events/burton-european-open-looks-back-at-ten-years-of-epic-snowboarding.html"",""https://web.archive.org/web/20060213052702/http://www.opensnowboarding.com/""}",likely
burton-european-open--2007,burton-european-open--2007,2007 Burton European Open,burton-european-open,2007,2007-01-20,2007-01-27,contest,"The 8th Burton European Open, and a 6Star event on the 2006/07 TTR World Snowboard Tour. The BEO's own history page, written for the 2007 event, says ""The Burton European Open goes into his 8th edition in 2007"".",verified,held,,day,Laax,Laax,Switzerland,{},"{""https://web.archive.org/web/20061104145301/http://www.opensnowboarding.com/"",""https://web.archive.org/web/20070817202135/http://www.burtoneuropeanopen.com/History.aspx""}",verified
burton-european-open--2008,burton-european-open--2008,2008 Burton European Open,burton-european-open,2008,2008-01-11,2008-01-18,contest,"The fourth 6Star stop of the Swatch TTR World Snowboard Tour season and the first event that season to host both men's and women's fields, with 1000 ranking points per discipline.",verified,held,,day,Laax,Laax,Switzerland,"{""halfpipe"",""slopestyle""}","{""https://www.worldsnowboardfederation.org/burton-european-open-2008/"",""https://www.worldsnowboardfederation.org/burton-european-open-08-results/""}",verified
burton-european-open--2009,burton-european-open--2009,2009 Burton European Open,burton-european-open,2009,2009-01-09,2009-01-16,contest,"Marked by the organisers as the tenth-anniversary edition. USD 125,000 prize pool; all 400 open registration spots filled within days. Part of the 2008/09 Burton Global Open Series.",verified,held,,day,Laax,Laax,Switzerland,"{""halfpipe"",""slopestyle""}","{""https://coolerlifestyle.com/news/events/the-burton-european-open.html"",""https://whitelines.com/archive/news/burton-global-open-series-08-09.html""}",verified
burton-european-open--2010,burton-european-open--2010,2010 Burton European Open,burton-european-open,2010,2010-01-09,2010-01-16,contest,6Star TTR for the open fields and 4Star for the juniors. Sources disagree on the dates: the TTR registration listing gives 2010-01-09 to 2010-01-16 and the World Snowboard Federation event write-up gives 2010-01-10 to 2010-01-16.,unverified,held,,day,Laax,Laax,Switzerland,"{""halfpipe"",""slopestyle""}","{""https://www.worldsnowboardfederation.org/registration-open-for-ttr-world-snowboard-tour-events/"",""https://www.worldsnowboardfederation.org/the-6star-burton-european-open-bring-the-circus-to-the-swatch-ttr-tour/""}",likely
burton-european-open--2011,burton-european-open--2011,12th Annual Burton European Open (2011),burton-european-open,2011,2011-01-08,2011-01-15,contest,"Eight-day 6Star TTR event with over 300 riders and a USD 125,000 prize purse. Peetu Piiroinen and Kelly Clark won the halfpipe.",verified,held,,day,Laax,Laax,Switzerland,"{""halfpipe"",""slopestyle""}","{""https://www.worldsnowboardfederation.org/12th-annual-6star-burton-european-open-attracts-top-athletes/"",""https://whitelines.com/events/burton-european-open""}",verified
burton-european-open--2012,burton-european-open--2012,13th Annual Burton European Open (2012),burton-european-open,2012,2012-02-25,2012-03-03,contest,"Men's, women's and junior fields in slopestyle and halfpipe. Points counted toward both the TTR and the Burton Global Open Series rankings. The only documented year the BEO ran in late February rather than January.",verified,held,,day,Laax,Laax,Switzerland,"{""halfpipe"",""slopestyle""}","{""https://snowboardmag.com/stories/2012-burton-european-open-confirms-top-snowboarders-live-acts"",""https://www.worldsnowboardfederation.org/world-champions-win-the-burton-european-open-halfpipe-contest/""}",verified
burton-european-open--2014,burton-european-open--2014,2014 Burton European Open,burton-european-open,2014,2014,,contest,Presented by MINI. Halfpipe semi-finals on the LAAX superpipe 2014-01-16 with finals 2014-01-17; Iouri Podladtchikov and Ursina Haller won the halfpipe. Full event dates not sourced.,unverified,held,,year,Laax,Laax,Switzerland,"{""halfpipe"",""slopestyle""}","{""https://www.worldsnowboardfederation.org/burton-european-open-2014-presented-by-mini/"",""https://www.worldsnowboardfederation.org/ursina-haller-and-iouri-podladtchikov-win-the-6-star-burton-european-open-halfpi/""}",likely
burton-european-open--2015,burton-european-open--2015,2015 Burton European Open,burton-european-open,2015,2015,,contest,"Final Burton European Open. First event of the WST Pro Series. Slopestyle finals 2015-02-01, won by Stale Sandbech and Christy Prior; Iouri Podladtchikov and Kelly Clark won the halfpipe. Full event dates not sourced.",unverified,held,,year,Laax,Laax,Switzerland,"{""halfpipe"",""slopestyle""}","{""https://www.worldsnowboardfederation.org/stale-sandbech-christy-prior-win-slopestyle-finals-burton-european-open/"",""https://whitelines.com/events/burton-european-open""}",likely
burton-global-open-series--2008,burton-global-open-series--2008,2008/09 Burton Global Open Series,burton-global-open-series,2008,2008-07-29,2009-03-22,contest,"Six-stop season, announced as: Burton New Zealand Open, Snow Park NZ, 2008-07-29 to 2008-08-02; Burton Australian Open, Perisher Blue, 2008-09-02 to 2008-09-06; Burton Canadian Open, Canada Olympic Park, 2008-12-01 to 2008-12-07; Burton European Open, Laax, 2009-01-09 to 2009-01-16; Nissan X-Trail Nippon Open, ALTS Bandai, 2009-02-24 to 2009-03-01; Burton US Open, Stratton Mountain, 2009-03-16 to 2009-03-22. Year recorded as 2008, the calendar year the season opened; end date is the announced close of the US Open.",verified,held,,day,,,multiple,"{""halfpipe"",""slopestyle""}","{""https://whitelines.com/archive/news/burton-global-open-series-08-09.html""}",verified
burton-global-open-series--2010,burton-global-open-series--2010,2010/11 Burton Global Open Series,burton-global-open-series,2010,2010-08-10,,contest,"The 2010 Burton New Zealand Open at Cardrona, 2010-08-10 to 2010-08-14, was reported as the opening event of the 2010/11 Burton Global Open Series. The full stop list and closing date for this season were not sourced. Kelly Clark won a Burton Global Open Series championship at the March 2011 US Open.",unverified,held,,day,,,multiple,"{""halfpipe"",""slopestyle""}","{""https://www.snowboarder.com/news/2010-burton-new-zealand-open-gears-up"",""https://www.aspentimes.com/sports/from-vermont-to-vail-a-look-back-at-the-36-year-history-of-the-burton-u-s-open-returning-march-5-10/""}",likely
burton-new-zealand-open--2005,burton-new-zealand-open--2005,2005 Burton New Zealand Open,burton-new-zealand-open,2005,2005,,contest,Listed in the Scoop press-release archive; exact dates and disciplines not sourced.,unverified,held,,year,Cardrona Alpine Resort,Wanaka,New Zealand,{},"{""https://info.scoop.co.nz/Burton_NZ_Open""}",likely
burton-new-zealand-open--2006,burton-new-zealand-open--2006,2006 Burton New Zealand Open,burton-new-zealand-open,2006,2006-08-03,2006-08-05,contest,"NZD 50,000 prize pool.",unverified,held,,day,Snow Park NZ,Wanaka,New Zealand,"{""halfpipe"",""slopestyle"",""quarterpipe""}","{""https://info.scoop.co.nz/Burton_NZ_Open""}",likely
burton-new-zealand-open--2007,burton-new-zealand-open--2007,5th Burton New Zealand Open (2007),burton-new-zealand-open,2007,2007-08,,contest,"Reported as the fifth annual edition, which puts the first edition in 2003. Competition ran from 2007-08-07; the closing date was not sourced.",unverified,held,,month,Snow Park NZ,Wanaka,New Zealand,{},"{""https://info.scoop.co.nz/Burton_NZ_Open""}",likely
burton-new-zealand-open--2008,burton-new-zealand-open--2008,2008 Burton New Zealand Open,burton-new-zealand-open,2008,2008-07-29,2008-08-02,contest,Opening stop of the 2008/09 Burton Global Open Series.,verified,held,,day,Snow Park NZ,Wanaka,New Zealand,{},"{""https://whitelines.com/archive/news/burton-global-open-series-08-09.html"",""https://info.scoop.co.nz/Burton_NZ_Open""}",verified
burton-new-zealand-open--2009,burton-new-zealand-open--2009,2009 Burton New Zealand Open,burton-new-zealand-open,2009,2009-08-11,2009-08-15,contest,"Sources differ on venue: the Scoop archive places the 2009 event at Cardrona, while a tourism listing for the same dates describes Snow Park NZ with additional events at Cardrona, which held New Zealand's only 22-foot superpipe.",unverified,held,,day,Cardrona Alpine Resort,Wanaka,New Zealand,"{""halfpipe"",""slopestyle""}","{""https://info.scoop.co.nz/Burton_NZ_Open"",""https://experiencequeenstown.com/events/feature-events/burton-nz-open/""}",likely
burton-new-zealand-open--2010,burton-new-zealand-open--2010,8th Burton New Zealand Open (2010),burton-new-zealand-open,2010,2010-08-10,2010-08-14,contest,Eighth annual edition; 5Star on the Swatch TTR World Snowboard Tour and the opening event of the 2010/11 Burton Global Open Series.,verified,held,,day,Cardrona Alpine Resort,Wanaka,New Zealand,"{""halfpipe"",""slopestyle""}","{""https://www.snowboarder.com/news/2010-burton-new-zealand-open-gears-up""}",verified
burton-new-zealand-open--2011,burton-new-zealand-open--2011,9th Burton New Zealand Open (2011),burton-new-zealand-open,2011,2011-08-09,2011-08-13,contest,Ninth year of the event; more than 240 athletes entered. Halfpipe field reported as 56 men and 26 women. Last edition confirmed by a source opened for this pass.,verified,held,,day,Cardrona Alpine Resort,Wanaka,New Zealand,"{""halfpipe"",""slopestyle""}","{""https://snowboardmag.com/stories/world-class-riders-arrive-wanaka-nz-2011-burton-new-zealand-open"",""https://info.scoop.co.nz/Burton_NZ_Open""}",verified
burton-rail-days--2015,burton-rail-days--2015,5th Burton Rail Days (2015),burton-rail-days,2015,2015-10-26,2015-10-26,contest,"Fifth edition. Urban street course built from a reported 120 tons of snow in central Tokyo, with a USD 27,000 grand prize and a free kids' snowboard park alongside. Riders included Yuma Abe, Yuki Kadono, Ryusei Takahashi, Frank April, Zach Aller and Kas Lemmens. Being an October event it belongs to the 2015/16 season.",unverified,held,,day,Roppongi Hills,Tokyo,Japan,"{""rail-jam"",""jib""}","{""https://www.timeout.com/tokyo/things-to-do/burton-rail-days""}",likely
canada-snowboard-junior-nationals--2026,canada-snowboard-junior-nationals--2026,2026 Canada Snowboard JR Nationals,canada-snowboard-junior-nationals,2026,2026-03-13,2026-03-18,contest,"Halfpipe at Alpine Ski Club on 13 March, remaining disciplines at Horseshoe Valley 14-18 March, banquet 17 March. Grom/Youth and JR FIS entry categories.",verified,held,,day,Alpine Ski Club and Horseshoe Valley Resort,Collingwood / Barrie,Canada,"{""halfpipe"",""slopestyle"",""banked-slalom"",""parallel-giant-slalom"",""boardercross"",""big-air""}","{""https://www.canadasnowboard.ca/en/events/nationalsjr/""}",verified
canada-snowboard-national-championships--2001,canada-snowboard-national-championships--2001,2001 Canadian Snowboard National Championships,canada-snowboard-national-championships,2001,2001-04-03,2001-04-08,contest,"FIS-sanctioned, category NC, organised by the Canadian Snowboard Federation. Eight races (SBX, GS, PGS, HP, men and women). FIS event id 7071, season 2001.",verified,held,,day,Big White Ski Resort,Kelowna,Canada,"{""boardercross"",""giant-slalom"",""parallel-giant-slalom"",""halfpipe""}","{""https://www.fis-ski.com/DB/general/event-details.html?sectorcode=SB&eventid=7071&seasoncode=2001""}",verified
canada-snowboard-national-championships--2002,canada-snowboard-national-championships--2002,2002 Canadian Snowboard National Championships,canada-snowboard-national-championships,2002,2002-03-26,2002-03-29,contest,"FIS category NC. Organiser listed by FIS as the Canadian Snowboard Federation, Calgary. FIS event id 7859, season 2002.",verified,held,,day,Mont Tremblant,Mont-Tremblant,Canada,"{""parallel-giant-slalom"",""halfpipe"",""giant-slalom"",""boardercross""}","{""https://www.fis-ski.com/DB/general/event-details.html?sectorcode=SB&eventid=7859&seasoncode=2002""}",verified
canada-snowboard-national-championships--2003,canada-snowboard-national-championships--2003,2003 Canadian Snowboard National Championships,canada-snowboard-national-championships,2003,2003-03-27,2003-03-30,contest,"PGS was run at Nakiska on 27 March; PSL, halfpipe and snowboardcross at Canada Olympic Park on 29-30 March. FIS event id 11010, season 2003.",verified,held,,day,Nakiska and Canada Olympic Park,Calgary,Canada,"{""parallel-giant-slalom"",""parallel-slalom"",""halfpipe"",""boardercross""}","{""https://www.fis-ski.com/DB/general/event-details.html?sectorcode=SB&eventid=11010&seasoncode=2003""}",verified
