model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
atomic--fallen-angel,atomic,Atomic,Fallen Angel,2010,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2010-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/atomic
atomic--pivot,atomic,Atomic,Pivot,2010,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2010-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Pivot Jr. also.,https://www.snowdb.com/catalog/atomic
atomic--poacher,atomic,Atomic,Poacher,2010,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2010-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Poacher Premium RENU 2011.,https://www.snowdb.com/catalog/atomic
atomic--terminal,atomic,Atomic,Terminal,2010,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2010-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/atomic
atomic--stasher,atomic,Atomic,Stasher,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/atomic
avalanche--rfx-slalom,avalanche,Avalanche,RFX Slalom,1985,introduced,1987,,alpine,,,verified,"Square tail with slight tail-kick, quick-release plates, $399.95 (ISM 1987). Michigan museum: Slalom RFX Reflex 1985.",https://www.michigansnowboardmuseum.com/the-neon-era--other-80s-decks.html | https://archive.org/details/ISM-87-91
avalanche--accel,avalanche,Avalanche,Accel,1988,introduced,1989,,alpine,,,verified,"Accel 180 made in Austria, high-speed board for larger riders.",https://archive.org/details/ISM-87-91 | https://retrosnow.com/shop/avalanche/avalanche-88/avalanche-accel-180/
avalanche--flex,avalanche,Avalanche,Flex,1988,introduced,1988,ISM buyer's guide (issue for the following winter season).,all-mountain,,,likely,"Flex 160, Austria-made, $389.95.",https://archive.org/details/ISM-87-91
avalanche--kick,avalanche,Avalanche,Kick,1988,introduced,1990,,freestyle,,,verified,Kick 165 Damian pipe board (ISM 1989); Kick Freestyle 165 (1988) and Kick 165 (1990) at Retro Snow.,https://archive.org/details/ISM-87-91 | https://retrosnow.com/shop/avalanche/avalanche-88/avalanche-kick-freestyle-165/ | https://retrosnow.com/shop/avalanche/90-avalanche/avalanche-kick-165/
avalanche--sport,avalanche,Avalanche,Sport,1988,introduced,1988,ISM buyer's guide (issue for the following winter season).,kids,,,likely,"Sport-Mini 140 / Sport 150 for smaller riders, $289.95.",https://archive.org/details/ISM-87-91
avalanche--damian,avalanche,Avalanche,Damian,1990,introduced,1993,,freestyle,Damian Sanders,,verified,Damian 175 (ISM 1990); Damian Dagger 175 (TWS Oct 1992).,https://archive.org/details/ISM-87-91 | https://archive.org/details/tws-89-93
avalanche--rat,avalanche,Avalanche,Rat,1993,introduced,1993,TWS buyer's guide issue dated Oct of the prior calendar year (Oct 1989 issue = model year 1990).,freestyle,,,likely,Rat 167 (TWS Oct 1992).,https://archive.org/details/tws-89-93
avalanche--standard,avalanche,Avalanche,Standard,2000,introduced,2000,,kids,,,likely,"Kids board, 2000 board test specs.",https://www.snowboarder.com/news/board-test-board-specs
avalanche--x-elles,avalanche,Avalanche,X-Elles,2000,introduced,2000,,freestyle,,,likely,"Women's board, 2000 board test specs.",https://www.snowboarder.com/news/board-test-board-specs
barfoot--freestyle,barfoot,Barfoot,Freestyle,1986,introduced,1988,,freestyle,,,verified,Freestyle 141/151/161 all-terrain board (ISM 1988); Retro Snow has a 1986 wooden 'Freestyle Woody'.,https://archive.org/details/ISM-87-91 | https://retrosnow.com/shop/barfoot/barfoot-86/barfoot-freestyle-155/
barfoot--161-graphite,barfoot,Barfoot,161 Graphite,1987,introduced,1987,ISM buyer's guide (issue for the following winter season).,freeride,,,likely,"Square tail, highback bindings, $350 (ISM Jan 1987).",https://archive.org/details/ISM-87-91
barfoot--twin-tip,barfoot,Barfoot,Twin Tip,1987,introduced,1989,,freestyle,,,verified,"Twintip 161/171 (1988), 161 TwinTip Freestyle with 2/3 camber (1989). Chuck Barfoot's twin-tip freestyle shape debuted 1987.",https://archive.org/details/ISM-87-91 | https://www.snowboarder.com/news/snowboard-history-timeline-part-21980s | https://retrosnow.com/shop/barfoot/87/barfoot-twin-tip-freestyle/
barfoot--freakstyle,barfoot,Barfoot,Freakstyle,1989,introduced,1989,Retro Snow collector catalog dates the board by two-digit year category; treated as model year.,freestyle,,,likely,Tahoe Quarterly notes the Freakstyle being re-introduced.,https://retrosnow.com/shop/barfoot/89/barfoot-freakstyle/ | https://tahoequarterly.com/ski-ride-2019/the-shape-of-snowboarding
barfoot--mike-estes,barfoot,Barfoot,Mike Estes,1990,introduced,1992,,freestyle,Mike Estes,,verified,"Estes Pro Model 166 (1990), Estes (ISM 1991), Barfoot Mike Estes (TWS Oct 1991).",https://retrosnow.com/shop/barfoot/90-barfoot/barfoot-estes-pro-model-166/ | https://archive.org/details/ISM-87-91 | https://archive.org/details/tws-89-93 | https://retrosnow.com/shop/barfoot/92-barfoot/barfoot-mike-estes/
barfoot--team,barfoot,Barfoot,Team,1991,introduced,1993,,freestyle,,,verified,"Team Freestyle (ISM 1991), Team Model 166 (TWS Oct 1992).",https://archive.org/details/ISM-87-91 | https://archive.org/details/tws-89-93
barfoot--jon-boyer,barfoot,Barfoot,Jon Boyer,1992,introduced,1994,,freestyle,Jon Boyer,,verified,Jon Boyer Pro Model 162 (1993); 'Barfoot Boyer' still listed in 1994.,https://archive.org/details/tws-89-93 | https://retrosnow.com/shop/barfoot/92-barfoot/barfoot-jon-boyer/
bataleon--enemy,bataleon,Bataleon,Enemy,2005,introduced,2013,Enemy+++ from 2009-10,freestyle,,,verified,,https://bataleon.com/pages/board-archive
bataleon--goliath,bataleon,Bataleon,Goliath,2005,introduced,2027,,all-mountain,,,verified,All-mountain directional twin; Goliath+ variant.,https://bataleon.com/pages/board-archive | https://thegoodride.com/snowboard-reviews/bataleon-goliath-snowboard-review/ | https://www.senditdb.com/brands/bataleon
bataleon--the-hero,bataleon,Bataleon,The Hero,2005,introduced,2007,,unknown,,,verified,,https://bataleon.com/pages/board-archive
bataleon--evil-twin,bataleon,Bataleon,Evil Twin,2006,introduced,2027,,freestyle,,,verified,Bataleon's best-selling 3BT twin; Evil Twin+ variant later.,https://bataleon.com/pages/board-archive | https://whitelines.com/snowboard-gear/bataleon-evil-twin-snowboard.html | https://www.senditdb.com/brands/bataleon
bataleon--undisputed,bataleon,Bataleon,Undisputed,2006,introduced,2013,,freeride,,,verified,,https://bataleon.com/pages/board-archive
bataleon--violenza,bataleon,Bataleon,Violenza,2007,introduced,2013,,unknown,,,verified,,https://bataleon.com/pages/board-archive
bataleon--distortia,bataleon,Bataleon,Distortia,2008,introduced,2026,,freestyle,,,verified,Women's twin.,https://bataleon.com/pages/board-archive | https://www.senditdb.com/brands/bataleon
bataleon--fun-kink,bataleon,Bataleon,Fun.Kink,2008,introduced,,,freestyle,,,verified,,https://bataleon.com/pages/board-archive
bataleon--riot,bataleon,Bataleon,Riot,2008,introduced,2014,,freestyle,,,verified,,https://bataleon.com/pages/board-archive
bataleon--the-jam,bataleon,Bataleon,The Jam,2008,introduced,2022,Listed as 'Jam' in later years,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--airobic,bataleon,Bataleon,Airobic,2009,introduced,2017,,freestyle,,,verified,,https://bataleon.com/pages/board-archive
bataleon--feelbetter,bataleon,Bataleon,Feelbetter,2009,introduced,2027,,all-mountain,,,verified,Women's.,https://bataleon.com/pages/board-archive | https://bataleon.com/collections/all-snowboards | https://www.senditdb.com/brands/bataleon
bataleon--omni,bataleon,Bataleon,Omni,2010,introduced,2020,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--disaster,bataleon,Bataleon,Disaster,2012,introduced,2027,,freestyle,,,verified,Jib board; Disaster+ variant.,https://bataleon.com/pages/board-archive | https://www.senditdb.com/brands/bataleon
bataleon--whatever,bataleon,Bataleon,Whatever,2012,introduced,2027,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive | https://www.senditdb.com/brands/bataleon
bataleon--camel-toe,bataleon,Bataleon,Camel Toe,2013,introduced,2023,,powder,,,verified,Double-camber powder shape; Camel Two/Camel 2 variants.,https://bataleon.com/pages/board-archive
bataleon--global-warmer,bataleon,Bataleon,Global Warmer,2013,introduced,2021,,all-mountain,,,verified,QA-corrected.,https://bataleon.com/pages/board-archive
bataleon--push-up,bataleon,Bataleon,Push Up,2013,introduced,2027,,all-mountain,,,verified,Women's; Push Up+ variant.,https://bataleon.com/pages/board-archive | https://bataleon.com/collections/all-snowboards | https://www.senditdb.com/brands/bataleon
bataleon--boss,bataleon,Bataleon,Boss,2014,introduced,2022,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--evil-twin-asymmetrical,bataleon,Bataleon,Evil Twin Asymmetrical,2015,introduced,2016,Aka ETA,freestyle,,,verified,QA-corrected.,https://bataleon.com/pages/board-archive | https://thegoodride.com/snowboard-reviews/bataleon-evil-twin-asymetrical-snowboard-review/
bataleon--love-powder,bataleon,Bataleon,Love Powder,2015,introduced,2023,,powder,,,verified,,https://bataleon.com/pages/board-archive
bataleon--magic-carpet,bataleon,Bataleon,Magic Carpet,2016,introduced,2022,,powder,,,verified,,https://bataleon.com/pages/board-archive
bataleon--carver,bataleon,Bataleon,Carver,2017,introduced,2023,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--surfer,bataleon,Bataleon,Surfer,2017,introduced,2027,Surfer E.S. in 2017-18,powder,,,verified,,https://bataleon.com/pages/board-archive | https://bataleon.com/collections/all-snowboards | https://www.senditdb.com/brands/bataleon
bataleon--wallie,bataleon,Bataleon,Wallie,2017,introduced,2026,,freestyle,,,verified,,https://bataleon.com/pages/board-archive | https://www.senditdb.com/brands/bataleon
bataleon--blow,bataleon,Bataleon,Blow,2018,introduced,2026,,freestyle,,,verified,,https://bataleon.com/pages/board-archive | https://www.senditdb.com/brands/bataleon
bataleon--spirit,bataleon,Bataleon,Spirit,2018,introduced,2026,Bataleon archive: first listed 2017/18 season.,all-mountain,,,verified,Women's. | QA-corrected.,https://bataleon.com/pages/board-archive | https://www.senditdb.com/brands/bataleon
bataleon--stallion,bataleon,Bataleon,Stallion,2018,introduced,2022,,freeride,,,verified,,https://bataleon.com/pages/board-archive
bataleon--chaser,bataleon,Bataleon,Chaser,2019,introduced,2026,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive | https://www.senditdb.com/brands/bataleon
bataleon--party-wave,bataleon,Bataleon,Party Wave,2019,introduced,2027,,powder,,,verified,Short wide powder board; Party Wave+ and Party Wave Twin variants.,https://bataleon.com/pages/board-archive | https://thegoodride.com/snowboard-reviews/bataleon-party-wave-2020-snowboard-review/ | https://www.senditdb.com/brands/bataleon
bataleon--thunder,bataleon,Bataleon,Thunder,2021,introduced,2023,ThunderStorm from 2023-24,freeride,,,verified,,https://bataleon.com/pages/board-archive
bataleon--cruiser,bataleon,Bataleon,Cruiser,2023,introduced,2026,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive | https://www.senditdb.com/brands/bataleon
bataleon--cameleon,bataleon,Bataleon,Cameleon,2025,introduced,2027,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive | https://bataleon.com/collections/all-snowboards | https://www.senditdb.com/brands/bataleon
bataleon--turbo,bataleon,Bataleon,Turbo,2025,introduced,2027,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive | https://bataleon.com/collections/all-snowboards | https://www.senditdb.com/brands/bataleon
bataleon--placebo,bataleon,Bataleon,Placebo,,unknown,2027,In current brand shop; first year not sourced,unknown,,,verified,,https://bataleon.com/collections/all-snowboards | https://www.senditdb.com/brands/bataleon
bataleon--stereo,bataleon,Bataleon,Stereo,,unknown,2027,In current brand shop; first year not sourced,freestyle,,,verified,,https://bataleon.com/collections/all-snowboards | https://www.senditdb.com/brands/bataleon
bc-stream--hammerhead-nw,bc-stream,BC Stream,Hammerhead NW,2026,introduced,,Released April 2025 per brand news (assumed 2025-26 season),unknown,,,likely,,https://bc-stream.com/
burton--fiberglass-prototype,burton,Burton,Fiberglass Prototype,1977,earliest_sourced,1977,Board Vault lists model years 1977,unknown,,,likely,,https://boardvault.net/snowboards/year/1977 | https://boardvault.net/snowboards/1977/fiberglass-prototype
burton--backhill-bb1,burton,Burton,Backhill (BB1),1978,introduced,1985,Board Vault lists model years 1979-1985 | 1977 prototypes; Burton timeline lists BBI under 1978; last wooden Backhill 1985 (Michigan Snowboard Museum).,other,,,verified,"Board Vault entries folded into this row: Backhill. | Burton's first production board (BBI/'Backhill'): polyurethane-coated hardwood, twin-fin, rope handle and leash. 1979-80 Londonderry-shaped versions; 1982-83 boards hand-signed by Jake; 1985 blue-on-blue was the last wooden Backhill.",https://boardvault.net/snowboards/year/1979 | https://boardvault.net/snowboards/year/1982 | https://boardvault.net/snowboards/year/1985 | https://boardvault.net/snowboards/1979/backhill-1979 | https://www.burton.com/en-us/blogs/the-burton-blog/burton-snowboards-history | https://www.michigansnowboardmuseum.com/burton---early-years-to-the-modern-twin.html | https://www.vintagewinter.com/blogs/blog/4555102-vintage-burton-snowboards | https://www.vintagewinter.com/collections/vintage-snowboards
burton--prototype,burton,Burton,Prototype,1978,earliest_sourced,1978,Board Vault lists model years 1978,unknown,,,likely,,https://boardvault.net/snowboards/year/1978 | https://boardvault.net/snowboards/1978/prototype
burton--backyard-bbii,burton,Burton,Backyard (BBII),1979,earliest_sourced,1984,"Board Vault lists model years 1979, 1981-1984 | First dated examples 1981 (museum/VintageWinter); Retro Snow and VintageWinter show 1984 examples.",other,,,verified,"Board Vault entries folded into this row: Backyard. Not listed in every year of the span (see year_note). | Wider, thinner, round-tail wood board with urethane base; hand-signed 'JAKE'. Burton's timeline lists a BBII 'Backyard' under 1978 alongside the BBI.",https://boardvault.net/snowboards/year/1979 | https://boardvault.net/snowboards/year/1982 | https://boardvault.net/snowboards/year/1984 | https://boardvault.net/snowboards/1979/backyard-1979 | https://www.michigansnowboardmuseum.com/burton---early-years-to-the-modern-twin.html | https://www.vintagewinter.com/blogs/blog/4555102-vintage-burton-snowboards | https://retrosnow.com/product-category/burton/ | https://snowboarding8090.com/boards-1980-1995/ | https://www.burton.com/en-us/blogs/the-burton-blog/burton-snowboards-history | https://www.senditdb.com/brands/burton
