id,brand,model,model_year,shape,image_url,external_ref,community_status,added_by,created_at
5f00e89d-24d8-488d-a720-65bf64268e13,Arbor,Free Ride,1997,,,catalog:arbor--free-ride,unverified,,2026-09-04T18:50:01.363043+00:00
b499b8f0-de9c-4722-9528-05bf9fa5d4dd,Arbor,Free Style,1997,,,catalog:arbor--free-style,unverified,,2026-09-04T18:50:01.363043+00:00
4705869e-9015-4b2b-b257-3289fe4d06e2,Arbor,GPS,2025,,,catalog:arbor--gps,unverified,,2026-09-04T18:50:01.363043+00:00
bd40a390-1280-4235-bf9d-124e6ab812de,Arbor,Helix,2017,,,catalog:arbor--helix,unverified,,2026-09-04T18:50:01.363043+00:00
043ee9c7-f843-4ed2-9bb8-dcb03d75e37b,Arbor,Heritage,2001,,,catalog:arbor--heritage,verified,,2026-09-02T23:05:13.572077+00:00
a5db7fc4-c203-46af-9792-5052982596c1,Arbor,Heritage Freeride,2000,,,catalog:arbor--heritage-freeride,unverified,,2026-09-04T18:50:01.363043+00:00
74c393fc-7aa2-4808-9e58-b71b81b8f658,Arbor,Kuro Neko,2027,,,catalog:arbor--kuro-neko,unverified,,2026-09-02T23:05:13.572077+00:00
c51b087b-d4aa-4cda-bf17-3ea531a96878,Arbor,Landmark Splitboard,2023,,,catalog:arbor--landmark-splitboard,unverified,,2026-09-04T18:50:01.363043+00:00
0de9a6c8-57af-48bf-9184-0b4924aa63b7,Arbor,Madre,2027,,,catalog:arbor--madre,unverified,,2026-09-02T23:05:13.572077+00:00
bb567e98-8786-45e7-86e0-ff692291895f,Arbor,Mantra,2027,,,catalog:arbor--mantra,unverified,,2026-09-02T23:05:13.572077+00:00
a9247cf6-665b-4acc-918c-2ffe6cffa89b,Arbor,Metal Machine,2027,,,catalog:arbor--metal-machine,unverified,,2026-09-02T23:05:13.572077+00:00
aaa4501d-44cc-4b21-968c-b0018d73137d,Arbor,Mickey Muñoz Freecarve,1999,,,catalog:arbor--mickey-munoz-freecarve,unverified,,2026-09-04T18:50:01.363043+00:00
9020090c-4ed1-47a3-bb8d-42a62602fd0e,Arbor,Mickey Muñoz Freeride,1999,,,catalog:arbor--mickey-munoz-freeride,unverified,,2026-09-04T18:50:01.363043+00:00
ddd6791a-2364-4664-9c9e-4376d4860ea2,Arbor,Mickey Muñoz Signature,2001,,,catalog:arbor--mickey-munoz-signature,unverified,,2026-09-04T18:50:01.363043+00:00
cf7e1bbf-5df7-40e3-93c6-415672f0aabc,Arbor,Mystic,2003,,,catalog:arbor--mystic,verified,,2026-09-02T23:05:13.572077+00:00
af6241db-de42-4181-9062-d7647b1d3347,Arbor,Nightrain,2010,,,catalog:arbor--nightrain,unverified,,2026-09-02T23:05:13.572077+00:00
42321be3-affc-4d0a-9286-389947518e74,Arbor,Padre,2027,,,catalog:arbor--padre,unverified,,2026-09-02T23:05:13.572077+00:00
94a6effe-b458-42fc-b31d-375eb5e0575a,Arbor,Poparazzi,2012,,,catalog:arbor--poparazzi,unverified,,2026-09-02T23:05:13.572077+00:00
796efed2-1777-45d5-8c18-f2c9dd59de53,Arbor,Progression,2002,,,catalog:arbor--progression,unverified,,2026-09-02T23:05:13.572077+00:00
9bb22ddd-dbf0-4e14-83d2-bc20e92f70c1,Arbor,Push,2008,,,catalog:arbor--push,unverified,,2026-09-02T23:05:13.572077+00:00
2110edd2-e46e-4c99-aba8-8cbab28a6c6d,Arbor,Rain,2026,,,catalog:arbor--rain,unverified,,2026-09-02T23:05:13.572077+00:00
be0262f8-3ee0-4364-90e7-afc4167dc711,Arbor,Red Gerard AM,2027,,,catalog:arbor--red-gerard-am,unverified,,2026-09-04T18:50:01.363043+00:00
651f8c07-223e-49ff-be77-8ab2c5418f6e,Arbor,Red Gerard Pro,2027,,,catalog:arbor--red-gerard-pro,unverified,,2026-09-02T23:05:13.572077+00:00
58d6542b-ca71-48eb-9525-2e404627a9ec,Arbor,Relapse,2012,,,catalog:arbor--relapse,unverified,,2026-09-02T23:05:13.572077+00:00
057446ec-d5a3-481f-9596-4c93e4d0de7b,Arbor,Rooster Fish,2027,,,catalog:arbor--rooster-fish,unverified,,2026-09-02T23:05:13.572077+00:00
b0b22003-d79d-4150-a0f7-de3e6ab1b693,Arbor,Roundhouse,2008,,,catalog:arbor--roundhouse,unverified,,2026-09-02T23:05:13.572077+00:00
26a11426-95ea-4041-90b3-38a0213b8f64,Arbor,Roundhouse CX,2012,,,catalog:arbor--roundhouse-cx,unverified,,2026-09-04T18:50:01.363043+00:00
e7e0fba2-f4cc-4e80-835b-802573666a1d,Arbor,Roundhouse RX,2012,,,catalog:arbor--roundhouse-rx,unverified,,2026-09-04T18:50:01.363043+00:00
b2786ab6-1319-449c-904b-6e906b24533a,Arbor,S Series,2003,,,catalog:arbor--s-series,unverified,,2026-09-02T23:05:13.572077+00:00
b293c2a3-cdcf-4f98-b164-2a8c8f026383,Arbor,Satori,2023,,,catalog:arbor--satori,unverified,,2026-09-04T18:50:01.363043+00:00
42ba1084-0052-436e-872f-25b9420a75a3,Arbor,Scion,2027,,,catalog:arbor--scion,unverified,,2026-09-02T23:05:13.572077+00:00
cd97c73f-773c-4f9c-887b-75b8b5ddf942,Arbor,Seedling,2027,,,catalog:arbor--seedling,unverified,,2026-09-02T23:05:13.572077+00:00
0afe7398-c50c-4eea-96f8-db2abbc6894a,Arbor,Shiloh Camber,2020,,,catalog:arbor--shiloh-camber,unverified,,2026-09-04T18:50:01.363043+00:00
36ed9817-6e80-4d69-b9fe-c23e41d6c275,Arbor,Shreddy Krueger,2015,,,catalog:arbor--shreddy-krueger,unverified,,2026-09-04T18:50:01.363043+00:00
a84ba7e4-ee5e-4958-92d9-aa39e136bd6d,Arbor,Signature,2001,,,catalog:arbor--signature,verified,,2026-09-02T23:05:13.572077+00:00
d1310913-d031-4ba6-a55b-fab4f05164fd,Arbor,Sin Cara,2027,,,catalog:arbor--sin-cara,unverified,,2026-09-02T23:05:13.572077+00:00
f76e8963-2020-48c6-a4f2-8de59f05c7b2,Arbor,Sin Nombre,2027,,,catalog:arbor--sin-nombre,verified,,2026-09-02T23:05:13.572077+00:00
c42c01b0-5b9f-4890-aac5-cfdfd1529b4a,Arbor,Single,2023,,,catalog:arbor--single,unverified,,2026-09-04T18:50:01.363043+00:00
c4c46762-2e4b-4daa-a453-93424d2c2fbd,Arbor,Stance,2005,,,catalog:arbor--stance,unverified,,2026-09-04T18:50:01.363043+00:00
2f702dc0-d054-4d79-9c3b-033896e403ca,Arbor,Steepwater,2014,,,catalog:arbor--steepwater,verified,,2026-09-04T18:50:01.363043+00:00
0a58e565-1ce8-4d72-aa91-d0d4bc687dff,Arbor,Swoon,2012,,,catalog:arbor--swoon,verified,,2026-09-02T23:05:13.572077+00:00
a7778ec4-9b0f-4f3a-bdc1-5156c30230ee,Arbor,System Rental,2014,,,catalog:arbor--system-rental,unverified,,2026-09-04T18:50:01.363043+00:00
aa328085-3087-45a8-a810-6bb09f6cc9eb,Arbor,Terra Twin,2024,,,catalog:arbor--terra-twin,unverified,,2026-09-04T18:50:01.363043+00:00
6d958a8c-33c9-4790-8b6d-05904364da4d,Arbor,Terrapin,2027,,,catalog:arbor--terrapin,unverified,,2026-09-02T23:05:13.572077+00:00
332e59b0-0287-45a8-8fe8-bf9959e3bb2e,Arbor,Terrapin PFD,2026,,,catalog:arbor--terrapin-pfd,unverified,,2026-09-04T18:50:01.363043+00:00
20ef1258-acfa-401e-89d1-78c9941b90f6,Arbor,Twin Tips,1996,,,catalog:arbor--twin-tips,unverified,,2026-09-04T18:50:01.363043+00:00
152a7e32-017d-4cca-9225-c968cfa14655,Arbor,Veda,2027,,,catalog:arbor--veda,unverified,,2026-09-02T23:05:13.572077+00:00
0a5af0fe-9921-4ae1-905a-97c5bd7f02a0,Arbor,Verado,2025,,,catalog:arbor--verado,unverified,,2026-09-04T18:50:01.363043+00:00
d08b1275-ecb7-477d-b014-8c01da428a7b,Arbor,Votive,2025,,,catalog:arbor--votive,unverified,,2026-09-04T18:50:01.363043+00:00
6ef4e1a1-7e31-444f-be95-71283182f5c6,Arbor,Wasteland,2008,,,catalog:arbor--wasteland,unverified,,2026-09-02T23:05:13.572077+00:00
fea61167-04df-45e4-8609-5e987ff0e4a5,Arbor,Watchtower,2014,,,catalog:arbor--watchtower,verified,,2026-09-04T18:50:01.363043+00:00
b1468b5c-1ae6-4995-b066-db692ac5bb69,Arbor,Westmark,2008,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
1d988a02-4d30-45df-9220-ece9b0e72ebe,Arbor,Westmark Camber Frank April Edt.,2017,,,catalog:arbor--westmark-camber-frank-april-edt,unverified,,2026-09-04T18:50:01.363043+00:00
87d70065-2a68-4c67-86cc-a51d9cf197d8,Arbor,Whiskey,2014,,,catalog:arbor--whiskey,verified,,2026-09-04T18:50:01.363043+00:00
592a9b50-8556-4dff-98d6-f042be3f63b4,Arbor,Woodie,2001,,,catalog:arbor--woodie,verified,,2026-09-02T23:05:13.572077+00:00
2c92d533-b02f-40a4-9195-109d84ac622c,Arbor,Woodie Freecarve,1999,,,catalog:arbor--woodie-freecarve,unverified,,2026-09-04T18:50:01.363043+00:00
d462c5e7-4749-48ef-a96c-c3997e0d3d43,Arbor,Woodie Freeride,1999,,,catalog:arbor--woodie-freeride,unverified,,2026-09-04T18:50:01.363043+00:00
e8f20d47-ddba-4155-af75-8e03b92b7a09,Arbor,Woodie Freestyle,1999,,,catalog:arbor--woodie-freestyle,unverified,,2026-09-04T18:50:01.363043+00:00
47bfc6d8-3970-4742-87bf-23c4494ffc59,Arbor,Zygote Twin,2016,,,catalog:arbor--zygote-twin,unverified,,2026-09-04T18:50:01.363043+00:00
9dca31d3-fca2-4244-aa79-1b9609a4b645,Atlantis,Ingmar Backman,1997,,,https://retrosnow.com/shop/atlantis/97/atlantis-ingmar-backman/,verified,,2026-09-04T20:38:46.266408+00:00
44279713-6850-4980-b0f6-c63f22b9d3f8,Atlantis,Nera 156,2026,,,catalog:atlantis--nera-156,unverified,,2026-09-04T18:50:01.363043+00:00
b5b0cb1c-f020-4189-85f8-ceb6c0403fa4,Atlantis,Riksgränsen 149,2026,,,catalog:atlantis--riksgransen-149,unverified,,2026-09-04T18:50:01.363043+00:00
93c45eee-c907-4f47-96f3-a6ef7891cd97,Atlantis,Riksgränsen Jockey 153 LTD,2026,,,catalog:atlantis--riksgransen-jockey-153-ltd,unverified,,2026-09-04T18:50:01.363043+00:00
f14edcb9-4c43-4fa5-a8cf-2e7904a94111,Atlantis,Riksgränsen Rose 157 LTD,2026,,,catalog:atlantis--riksgransen-rose-157-ltd,unverified,,2026-09-04T18:50:01.363043+00:00
73025a29-4d57-4c4f-898c-5ad3a853cc55,Atomic,Alibi,2004,,,catalog:atomic--alibi,verified,,2026-09-02T23:05:13.572077+00:00
b9c02945-b74d-4e7f-aa55-0492995591e2,Atomic,Axum,2010,,,catalog:atomic--axum,unverified,,2026-09-02T23:05:13.572077+00:00
41ede75b-920a-4097-a8b1-9deef57aa50b,Atomic,Banger,2010,,,catalog:atomic--banger,unverified,,2026-09-02T23:05:13.572077+00:00
3a28b953-3e9d-4d98-9127-60fc4965ad9e,Atomic,Bond,2004,,,catalog:atomic--bond,verified,,2026-09-02T23:05:13.572077+00:00
4fdb7929-fd12-49bc-8c3f-6d45551a600b,Atomic,Don,2004,,,catalog:atomic--don,verified,,2026-09-02T23:05:13.572077+00:00
15d02b22-2844-443a-9b61-9b49445ce4b3,Atomic,Don Sr.,2004,,,catalog:atomic--don-sr,verified,,2026-09-02T23:05:13.572077+00:00
4e56d2fb-6e8c-437b-9cb6-a1381fc07baa,Atomic,Fallen Angel,2010,,,catalog:atomic--fallen-angel,unverified,,2026-09-02T23:05:13.572077+00:00
fc44fc65-8fa6-4cd9-8418-d9e62993e951,Atomic,Hatchet,2004,,,catalog:atomic--hatchet,verified,,2026-09-02T23:05:13.572077+00:00
e414f15c-a992-42eb-9368-fb24b02ab237,Atomic,Kumicho,2004,,,catalog:atomic--kumicho,verified,,2026-09-02T23:05:13.572077+00:00
08f26173-a6c1-46e7-bed3-3f002e668d54,Atomic,Kung Pow,2004,,,catalog:atomic--kung-pow,verified,,2026-09-02T23:05:13.572077+00:00
be8df10b-b1aa-476e-9398-166614fb5b24,Atomic,Mighty D,2004,,,catalog:atomic--mighty-d,verified,,2026-09-02T23:05:13.572077+00:00
4e22545b-3ce7-4ad1-8061-35f78b2f97dc,Atomic,Mini D,2004,,,catalog:atomic--mini-d,verified,,2026-09-02T23:05:13.572077+00:00
1c184928-e185-43fa-94bf-eb415b727cf4,Atomic,Mugshot,2004,,,catalog:atomic--mugshot,verified,,2026-09-02T23:05:13.572077+00:00
ad67d3e6-1d09-4538-8da7-eba2d8a19339,Atomic,Pivot,2010,,,catalog:atomic--pivot,unverified,,2026-09-02T23:05:13.572077+00:00
dc143e77-4e4e-488b-98d1-d06fd09c8ab6,Atomic,Poacher,2010,,,catalog:atomic--poacher,unverified,,2026-09-02T23:05:13.572077+00:00
53314d46-4b99-47c5-9b25-744342d56dfb,Atomic,Polarity,2004,,,catalog:atomic--polarity,verified,,2026-09-02T23:05:13.572077+00:00
349aa158-ccf7-4f82-8343-199fb1e07331,Atomic,Radon,2004,,,catalog:atomic--radon,verified,,2026-09-02T23:05:13.572077+00:00
bbe4d6de-5b37-4027-a1cb-71f368e90ac1,Atomic,Rapture,2004,,,catalog:atomic--rapture,verified,,2026-09-02T23:05:13.572077+00:00
45c2a85d-7dfa-44b3-b8a2-0fbdf29a3809,Atomic,Stasher,2011,,,catalog:atomic--stasher,unverified,,2026-09-02T23:05:13.572077+00:00
95687328-e532-4829-826e-6273018f1c41,Atomic,Terminal,2010,,,catalog:atomic--terminal,unverified,,2026-09-02T23:05:13.572077+00:00
cc85bc68-d261-441f-892e-4ca8cd5433d3,Atomic,Tika,2004,,,catalog:atomic--tika,verified,,2026-09-02T23:05:13.572077+00:00
c8191bf9-abf8-47a0-9a03-41dc44607d2a,Atomic,Triarc,2004,,,catalog:atomic--triarc,verified,,2026-09-02T23:05:13.572077+00:00
ea48aa0f-1951-4b88-9dc0-bec83e01876e,Atomic,Vantage,2004,,,catalog:atomic--vantage,verified,,2026-09-02T23:05:13.572077+00:00
852fd7b3-5d6c-4da9-a9de-86b97ff65db6,Avalanche,Accel,1988,,,catalog:avalanche--accel,verified,,2026-09-02T23:05:13.572077+00:00
9510011e-dcc9-4c7b-a5fa-3e6707cc0766,Avalanche,Damian,1990,,,catalog:avalanche--damian,verified,,2026-09-02T23:05:13.572077+00:00
17ca6a75-4336-4dd9-b31f-f825f2f64974,Avalanche,Flex,1988,,,catalog:avalanche--flex,unverified,,2026-09-02T23:05:13.572077+00:00
752fd6bf-8d87-47c6-b69c-1a3c2ae0511c,Avalanche,Kick,1988,,,catalog:avalanche--kick,verified,,2026-09-02T23:05:13.572077+00:00
068f726e-230f-457d-8a51-64496917f671,Avalanche,Rat,1993,,,catalog:avalanche--rat,unverified,,2026-09-02T23:05:13.572077+00:00
74981b56-0d86-43bb-93dd-1767820667b2,Avalanche,RFX Slalom,1985,,,catalog:avalanche--rfx-slalom,verified,,2026-09-02T23:05:13.572077+00:00
35629042-059d-4c70-ab52-4933de9f709d,Avalanche,Sport,1988,,,catalog:avalanche--sport,unverified,,2026-09-02T23:05:13.572077+00:00
153e50bf-854e-4773-a1ae-3b62b64c85b9,Avalanche,Standard,2000,,,catalog:avalanche--standard,unverified,,2026-09-02T23:05:13.572077+00:00
1a48ac5b-361f-46ce-9dcf-6b078aff29c0,Avalanche,X-Elles,2000,,,catalog:avalanche--x-elles,unverified,,2026-09-02T23:05:13.572077+00:00
7768db01-c013-4a2c-9728-6a970b95373e,Barfoot,161 Graphite,1987,,,catalog:barfoot--161-graphite,unverified,,2026-09-02T23:05:13.572077+00:00
board_1781901029974_sgl1h,Barfoot,161 twintip,1990,,https://auth.linestry.com/storage/v1/object/public/board-images/boards/board_1781901029974_sgl1h/06fc2b45-0ddf-4836-b367-e50cfd1cc6e7-1781901118434.jpg,,unverified,06fc2b45-0ddf-4836-b367-e50cfd1cc6e7,2026-06-19T20:32:09.359142+00:00
board_1781889568346_nk0ls,Barfoot,Barfoot Snoboards 1981,1981,,,,unverified,0394914d-6ffd-4a18-aa1f-1aafee7ce53a,2026-06-19T17:19:28.924857+00:00
6f670896-9893-4960-87e3-633b272d0cd2,Barfoot,Estes Pro Model,1990,,,https://retrosnow.com/shop/barfoot/90-barfoot/barfoot-estes-pro-model-166/,verified,,2026-09-04T20:38:46.266408+00:00
b6f3ee04-fdbd-4f81-8daf-c23d15236c14,Barfoot,Freakstyle,1989,,,catalog:barfoot--freakstyle,verified,,2026-09-02T23:05:13.572077+00:00
bf1981,Barfoot,Freestyle,1981,directional,,,unverified,,2026-03-14T07:59:32.261092+00:00
board_1772833525919_63isk,Barfoot,Freestyle,1987,,,,unverified,0394914d-6ffd-4a18-aa1f-1aafee7ce53a,2026-03-06T21:45:26.101871+00:00
34d2da81-d836-456c-b52a-ced390fe08b3,Barfoot,Jon Boyer,1992,,,catalog:barfoot--jon-boyer,verified,,2026-09-02T23:05:13.572077+00:00
board_1781887884408_9zu47,Barfoot,Kloek,1983,,,,unverified,0394914d-6ffd-4a18-aa1f-1aafee7ce53a,2026-06-19T16:51:24.965088+00:00
aeb422ec-3c9b-44ef-b432-338ec9acedce,Barfoot,Mike Estes,1990,,,catalog:barfoot--mike-estes,verified,,2026-09-02T23:05:13.572077+00:00
26424feb-5814-4fe5-8963-c09223ff03c6,Barfoot,Team,1991,,,catalog:barfoot--team,verified,,2026-09-02T23:05:13.572077+00:00
4815f701-2674-49a1-b1b5-59466dcf5ae9,Barfoot,Twin Tip,1987,,,catalog:barfoot--twin-tip,verified,,2026-09-02T22:45:50.738206+00:00
52032756-401e-45c9-ab34-41dfca4f46e7,Bataleon,Airobic,2009,,,catalog:bataleon--airobic,verified,,2026-09-02T23:05:13.572077+00:00
55ed00c6-d288-49d1-8f9c-19677a21cf17,Bataleon,Blow,2018,,,catalog:bataleon--blow,verified,,2026-09-02T23:05:13.572077+00:00
c1ed7f3c-ea28-44e5-9d7c-6c3e025f34df,Bataleon,Boss,2014,,,catalog:bataleon--boss,verified,,2026-09-02T23:05:13.572077+00:00
0ced6692-aed2-4ff7-9115-471fedf2a9ea,Bataleon,Camel Toe,2013,,,catalog:bataleon--camel-toe,verified,,2026-09-02T23:05:13.572077+00:00
7650ed59-e03a-4c15-8dc2-1530bac6bec9,Bataleon,Cameleon,2025,,,catalog:bataleon--cameleon,verified,,2026-09-02T23:05:13.572077+00:00
80cda463-1019-4d0d-9f9a-4ebdc4121fa9,Bataleon,Carver,2017,,,catalog:bataleon--carver,verified,,2026-09-02T23:05:13.572077+00:00
1a6f865b-a037-480b-b23f-68c2255932ce,Bataleon,Chaser,2019,,,catalog:bataleon--chaser,verified,,2026-09-02T23:05:13.572077+00:00
bd60f560-5eef-40ee-8533-1240b62a3130,Bataleon,Cruiser,2023,,,catalog:bataleon--cruiser,verified,,2026-09-02T23:05:13.572077+00:00
b26,Bataleon,Disaster,2021,,,seed:linestry-research-2026-06,verified,,2026-03-13T00:16:16.048193+00:00
765c80b2-72fe-4131-9245-b18b59295280,Bataleon,Distortia,2008,,,catalog:bataleon--distortia,verified,,2026-09-02T23:05:13.572077+00:00
9ff7bd50-4eb5-40af-a6df-164b946e2889,Bataleon,Enemy,2005,,,catalog:bataleon--enemy,verified,,2026-09-02T23:05:13.572077+00:00
eeaa1da7-8388-440e-9e30-2a3c84f5d2fe,Bataleon,Evil Teen,2026,,,catalog:bataleon--evil-teen,unverified,,2026-09-04T18:50:01.363043+00:00
4d03fed5-8dfd-415f-9572-f9d38a8f418e,Bataleon,Evil Twin,2007,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
297ed76f-3667-46b9-a2d8-fbd2dc1b1afc,Bataleon,Evil Twin 20Y,2026,,,catalog:bataleon--evil-twin-20y,unverified,,2026-09-04T18:50:01.363043+00:00
4b2d8919-718b-4a26-911e-2133514e0796,Bataleon,Evil Twin Asymmetrical,2015,,,catalog:bataleon--evil-twin-asymmetrical,verified,,2026-09-02T23:05:13.572077+00:00
2b3aaf55-d608-4a00-b78c-f79380e3c99e,Bataleon,Feelbetter,2009,,,catalog:bataleon--feelbetter,verified,,2026-09-02T23:05:13.572077+00:00
7abd655d-049f-4842-9921-9b5f4b346c92,Bataleon,Fun.Kink,2008,,,catalog:bataleon--fun-kink,verified,,2026-09-02T23:05:13.572077+00:00
083e8481-c4ff-4ec1-b4a3-02e26a1f5093,Bataleon,Global Warmer,2013,,,catalog:bataleon--global-warmer,verified,,2026-09-02T23:05:13.572077+00:00
47866924-f399-4058-9d0e-c5d40cabfb40,Bataleon,Goliath,2005,,,seed:linestry-research-2026-06,verified,,2026-06-19T05:24:20.410856+00:00
88394089-d308-410f-b1db-5c60aa63d5d2,Bataleon,Love Powder,2015,,,catalog:bataleon--love-powder,verified,,2026-09-02T23:05:13.572077+00:00
6daef22f-93d4-414a-ba19-4a5914e4f9a6,Bataleon,Magic Carpet,2016,,,catalog:bataleon--magic-carpet,verified,,2026-09-02T23:05:13.572077+00:00
0e4359f0-ac60-4472-b74e-f8d9951ee17a,Bataleon,Men's Mojo,2027,,,catalog:bataleon--mens-mojo,unverified,,2026-09-04T18:50:01.363043+00:00
9c26dbd7-3092-4b6c-910f-7fee689fb1fe,Bataleon,Minishred,2026,,,catalog:bataleon--minishred,unverified,,2026-09-04T18:50:01.363043+00:00
3d80630b-5019-42eb-8634-0aba08369fe5,Bataleon,Moodboard,2026,,,catalog:bataleon--moodboard,unverified,,2026-09-04T18:50:01.363043+00:00
14796c96-5a9b-400d-9c27-d8aa5efa405b,Bataleon,Omni,2010,,,catalog:bataleon--omni,verified,,2026-09-02T23:05:13.572077+00:00
06303646-5dc5-4eb9-81ca-b1108b4ae2f1,Bataleon,Party Wave,2019,,,catalog:bataleon--party-wave,verified,,2026-09-02T23:05:13.572077+00:00
083bcd3e-896e-42e2-b643-80ec022509b4,Bataleon,Push Up,2013,,,catalog:bataleon--push-up,verified,,2026-09-02T23:05:13.572077+00:00
05016091-694c-4030-9933-9d64546358fe,Bataleon,Riot,2008,,,catalog:bataleon--riot,verified,,2026-09-02T23:05:13.572077+00:00
72dc3754-9b14-4d5c-8645-d7d41ae6e76d,Bataleon,Spirit,2018,,,catalog:bataleon--spirit,verified,,2026-09-02T23:05:13.572077+00:00
c4be49a1-8f79-48db-bf98-5adb113cfc6c,Bataleon,Stallion,2018,,,catalog:bataleon--stallion,verified,,2026-09-02T23:05:13.572077+00:00
1d63fbf8-9565-4b88-8091-a0fc3d18d11b,Bataleon,Stereo Team,2027,,,catalog:bataleon--stereo-team,unverified,,2026-09-04T18:50:01.363043+00:00
36410490-e8c0-4e31-b863-401368dc4c0a,Bataleon,Stuntwood Youth,2026,,,catalog:bataleon--stuntwood-youth,unverified,,2026-09-04T18:50:01.363043+00:00
aa4fb571-1fb6-4e47-b1e7-a49db3425e80,Bataleon,Surfer,2017,,,catalog:bataleon--surfer,verified,,2026-09-02T23:05:13.572077+00:00
a1ab26b3-43b2-472f-a374-ceb16ac753e7,Bataleon,The Hero,2005,,,catalog:bataleon--the-hero,verified,,2026-09-02T23:05:13.572077+00:00
5d81103a-bc8a-4aff-bf19-8c81554202eb,Bataleon,The Jam,2008,,,catalog:bataleon--the-jam,verified,,2026-09-02T23:05:13.572077+00:00
b5431cfe-d944-4cca-8104-bc7cf4647740,Bataleon,Thunder,2021,,,catalog:bataleon--thunder,verified,,2026-09-02T23:05:13.572077+00:00
a213d716-f08c-43b0-845f-a1ad6a844198,Bataleon,ThunderStorm,2026,,,catalog:bataleon--thunderstorm,unverified,,2026-09-04T18:50:01.363043+00:00
a52c3cdb-84eb-431a-bcdc-0a53d8f72fc0,Bataleon,Turbo,2025,,,catalog:bataleon--turbo,verified,,2026-09-02T23:05:13.572077+00:00
d1f3a96f-08b9-4dbb-9800-e66419e3fffb,Bataleon,Undisputed,2006,,,catalog:bataleon--undisputed,verified,,2026-09-02T23:05:13.572077+00:00
87a876f1-0309-47e2-9414-e51113b979e7,Bataleon,Violenza,2007,,,catalog:bataleon--violenza,verified,,2026-09-02T23:05:13.572077+00:00
0de9394a-a019-4459-8476-038fed059429,Bataleon,Wallie,2017,,,catalog:bataleon--wallie,verified,,2026-09-02T23:05:13.572077+00:00
1d501a3d-d43e-41ac-acc3-4a4406d110d8,Bataleon,Whatever,2012,,,catalog:bataleon--whatever,verified,,2026-09-02T23:05:13.572077+00:00
ba6520e3-092f-4bc7-a261-ac06205f6667,Bataleon,Whatever Rop van Mierlo,2026,,,catalog:bataleon--whatever-rop-van-mierlo,unverified,,2026-09-04T18:50:01.363043+00:00
81008aa5-4507-49e7-ac33-6737c8800954,BC Stream,Hammerhead NW,2026,,,catalog:bc-stream--hammerhead-nw,unverified,,2026-09-02T23:05:13.572077+00:00
ee817829-3f34-433e-a46c-9e0f1cab1578,Black Pearl,BP⇔FS Carve,2021,,,catalog:black-pearl--bp-fs-carve,unverified,,2026-09-04T18:50:01.363043+00:00
d4c36943-72d2-44ed-8db3-675523f3ba63,Black Pearl,BP⇔FS grip,2021,,,catalog:black-pearl--bp-fs-grip,unverified,,2026-09-04T18:50:01.363043+00:00
f4158383-7e1e-4d87-8c46-933120b02b43,Black Pearl,BP⇔FS Smooth,2021,,,catalog:black-pearl--bp-fs-smooth,unverified,,2026-09-04T18:50:01.363043+00:00
f339d831-a90e-46dd-88a5-67bb581a2fb4,Black Pearl,BP2-10,2021,,,catalog:black-pearl--bp2-10,unverified,,2026-09-04T18:50:01.363043+00:00
ba3a5a90-f0eb-4ee4-a811-daf47c047df2,Black Pearl,BP3-06 medius,2021,,,catalog:black-pearl--bp3-06-medius,unverified,,2026-09-04T18:50:01.363043+00:00
fd3901f7-dd1a-48c8-9d59-70a1e2da2992,Black Pearl,BP4-04,2021,,,catalog:black-pearl--bp4-04,unverified,,2026-09-04T18:50:01.363043+00:00
6bb9806d-2367-4e3d-940d-73fcc4cd667d,Black Pearl,Kid's BLACKPEARL,2021,,,catalog:black-pearl--kids-blackpearl,unverified,,2026-09-04T18:50:01.363043+00:00
5e2f839c-bb33-4f87-b458-27c4b611f417,Black Pearl,Montem,2021,,,catalog:black-pearl--montem,unverified,,2026-09-04T18:50:01.363043+00:00
b37ab105-6b4c-47d9-a9ae-ea7aab1639c7,Black Pearl,spes-06,2021,,,catalog:black-pearl--spes-06,unverified,,2026-09-04T18:50:01.363043+00:00
e5212b78-f7c0-40a6-959d-bdf61fa6fa3a,Blackhole Snowboards,All Mountain Split,2026,,,catalog:blackhole-snowboards--all-mountain-split,unverified,,2026-09-04T18:50:02.038797+00:00
27df0c87-e136-4c1c-be06-aa54465e5497,Blackhole Snowboards,B1,2026,,,catalog:blackhole-snowboards--b1,unverified,,2026-09-04T18:50:02.038797+00:00
64c4a5be-f737-4b60-b16e-06e1f9a5e601,Blackhole Snowboards,B4,2026,,,catalog:blackhole-snowboards--b4,unverified,,2026-09-04T18:50:02.038797+00:00
26e37f19-3a01-4205-b55c-07a2c15472a3,Blackhole Snowboards,BSome1 (wide),2026,,,catalog:blackhole-snowboards--bsome1-wide,unverified,,2026-09-04T18:50:02.038797+00:00
