model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
barfoot--jon-boyer,barfoot,Barfoot,Jon Boyer,1992,introduced,1994,,freestyle,Jon Boyer,,verified,Jon Boyer Pro Model 162 (1993); 'Barfoot Boyer' still listed in 1994.,https://archive.org/details/tws-89-93 | https://retrosnow.com/shop/barfoot/92-barfoot/barfoot-jon-boyer/
bataleon--enemy,bataleon,Bataleon,Enemy,2005,introduced,2013,Enemy+++ from 2009-10,freestyle,,,verified,,https://bataleon.com/pages/board-archive
bataleon--goliath,bataleon,Bataleon,Goliath,2005,introduced,,,all-mountain,,,verified,All-mountain directional twin; Goliath+ variant.,https://bataleon.com/pages/board-archive | https://thegoodride.com/snowboard-reviews/bataleon-goliath-snowboard-review/
bataleon--the-hero,bataleon,Bataleon,The Hero,2005,introduced,2007,,unknown,,,verified,,https://bataleon.com/pages/board-archive
bataleon--evil-twin,bataleon,Bataleon,Evil Twin,2006,introduced,,,freestyle,,,verified,Bataleon's best-selling 3BT twin; Evil Twin+ variant later.,https://bataleon.com/pages/board-archive | https://whitelines.com/snowboard-gear/bataleon-evil-twin-snowboard.html
bataleon--undisputed,bataleon,Bataleon,Undisputed,2006,introduced,2013,,freeride,,,verified,,https://bataleon.com/pages/board-archive
bataleon--violenza,bataleon,Bataleon,Violenza,2007,introduced,2013,,unknown,,,verified,,https://bataleon.com/pages/board-archive
bataleon--distortia,bataleon,Bataleon,Distortia,2008,introduced,,,freestyle,,,verified,Women's twin.,https://bataleon.com/pages/board-archive
bataleon--fun-kink,bataleon,Bataleon,Fun.Kink,2008,introduced,,,freestyle,,,verified,,https://bataleon.com/pages/board-archive
bataleon--riot,bataleon,Bataleon,Riot,2008,introduced,2014,,freestyle,,,verified,,https://bataleon.com/pages/board-archive
bataleon--the-jam,bataleon,Bataleon,The Jam,2008,introduced,2022,Listed as 'Jam' in later years,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--airobic,bataleon,Bataleon,Airobic,2009,introduced,2017,,freestyle,,,verified,,https://bataleon.com/pages/board-archive
bataleon--feelbetter,bataleon,Bataleon,Feelbetter,2009,introduced,,,all-mountain,,,verified,Women's.,https://bataleon.com/pages/board-archive | https://bataleon.com/collections/all-snowboards
bataleon--omni,bataleon,Bataleon,Omni,2010,introduced,2020,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--disaster,bataleon,Bataleon,Disaster,2012,introduced,,,freestyle,,,verified,Jib board; Disaster+ variant.,https://bataleon.com/pages/board-archive
bataleon--whatever,bataleon,Bataleon,Whatever,2012,introduced,,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--camel-toe,bataleon,Bataleon,Camel Toe,2013,introduced,2023,,powder,,,verified,Double-camber powder shape; Camel Two/Camel 2 variants.,https://bataleon.com/pages/board-archive
bataleon--global-warmer,bataleon,Bataleon,Global Warmer,2013,introduced,2021,,all-mountain,,,verified,QA-corrected.,https://bataleon.com/pages/board-archive
bataleon--push-up,bataleon,Bataleon,Push Up,2013,introduced,,,all-mountain,,,verified,Women's; Push Up+ variant.,https://bataleon.com/pages/board-archive | https://bataleon.com/collections/all-snowboards
bataleon--boss,bataleon,Bataleon,Boss,2014,introduced,2022,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--evil-twin-asymmetrical,bataleon,Bataleon,Evil Twin Asymmetrical,2015,introduced,2016,Aka ETA,freestyle,,,verified,QA-corrected.,https://bataleon.com/pages/board-archive | https://thegoodride.com/snowboard-reviews/bataleon-evil-twin-asymetrical-snowboard-review/
bataleon--love-powder,bataleon,Bataleon,Love Powder,2015,introduced,2023,,powder,,,verified,,https://bataleon.com/pages/board-archive
bataleon--magic-carpet,bataleon,Bataleon,Magic Carpet,2016,introduced,2022,,powder,,,verified,,https://bataleon.com/pages/board-archive
bataleon--carver,bataleon,Bataleon,Carver,2017,introduced,2023,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--surfer,bataleon,Bataleon,Surfer,2017,introduced,,Surfer E.S. in 2017-18,powder,,,verified,,https://bataleon.com/pages/board-archive | https://bataleon.com/collections/all-snowboards
bataleon--wallie,bataleon,Bataleon,Wallie,2017,introduced,2025,,freestyle,,,verified,,https://bataleon.com/pages/board-archive
bataleon--blow,bataleon,Bataleon,Blow,2018,introduced,2025,,freestyle,,,verified,,https://bataleon.com/pages/board-archive
bataleon--spirit,bataleon,Bataleon,Spirit,2018,introduced,2025,Bataleon archive: first listed 2017/18 season.,all-mountain,,,verified,Women's. | QA-corrected.,https://bataleon.com/pages/board-archive
bataleon--stallion,bataleon,Bataleon,Stallion,2018,introduced,2022,,freeride,,,verified,,https://bataleon.com/pages/board-archive
bataleon--chaser,bataleon,Bataleon,Chaser,2019,introduced,2025,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--party-wave,bataleon,Bataleon,Party Wave,2019,introduced,,,powder,,,verified,Short wide powder board; Party Wave+ and Party Wave Twin variants.,https://bataleon.com/pages/board-archive | https://thegoodride.com/snowboard-reviews/bataleon-party-wave-2020-snowboard-review/
bataleon--thunder,bataleon,Bataleon,Thunder,2021,introduced,2023,ThunderStorm from 2023-24,freeride,,,verified,,https://bataleon.com/pages/board-archive
bataleon--cruiser,bataleon,Bataleon,Cruiser,2023,introduced,2025,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive
bataleon--cameleon,bataleon,Bataleon,Cameleon,2025,introduced,,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive | https://bataleon.com/collections/all-snowboards
bataleon--turbo,bataleon,Bataleon,Turbo,2025,introduced,,,all-mountain,,,verified,,https://bataleon.com/pages/board-archive | https://bataleon.com/collections/all-snowboards
bataleon--placebo,bataleon,Bataleon,Placebo,,unknown,,In current brand shop; first year not sourced,unknown,,,likely,,https://bataleon.com/collections/all-snowboards
bataleon--stereo,bataleon,Bataleon,Stereo,,unknown,,In current brand shop; first year not sourced,freestyle,,,likely,,https://bataleon.com/collections/all-snowboards
bc-stream--hammerhead-nw,bc-stream,BC Stream,Hammerhead NW,2026,introduced,,Released April 2025 per brand news (assumed 2025-26 season),unknown,,,likely,,https://bc-stream.com/
burton--fiberglass-prototype,burton,Burton,Fiberglass Prototype,1977,earliest_sourced,1977,Board Vault lists model years 1977,unknown,,,likely,,https://boardvault.net/snowboards/year/1977 | https://boardvault.net/snowboards/1977/fiberglass-prototype
burton--backhill-bb1,burton,Burton,Backhill (BB1),1978,introduced,1985,Board Vault lists model years 1979-1985 | 1977 prototypes; Burton timeline lists BBI under 1978; last wooden Backhill 1985 (Michigan Snowboard Museum).,other,,,verified,"Board Vault entries folded into this row: Backhill. | Burton's first production board (BBI/'Backhill'): polyurethane-coated hardwood, twin-fin, rope handle and leash. 1979-80 Londonderry-shaped versions; 1982-83 boards hand-signed by Jake; 1985 blue-on-blue was the last wooden Backhill.",https://boardvault.net/snowboards/year/1979 | https://boardvault.net/snowboards/year/1982 | https://boardvault.net/snowboards/year/1985 | https://boardvault.net/snowboards/1979/backhill-1979 | https://www.burton.com/en-us/blogs/the-burton-blog/burton-snowboards-history | https://www.michigansnowboardmuseum.com/burton---early-years-to-the-modern-twin.html | https://www.vintagewinter.com/blogs/blog/4555102-vintage-burton-snowboards | https://www.vintagewinter.com/collections/vintage-snowboards
burton--prototype,burton,Burton,Prototype,1978,earliest_sourced,1978,Board Vault lists model years 1978,unknown,,,likely,,https://boardvault.net/snowboards/year/1978 | https://boardvault.net/snowboards/1978/prototype
burton--backyard-bbii,burton,Burton,Backyard (BBII),1979,earliest_sourced,1984,"Board Vault lists model years 1979, 1981-1984 | First dated examples 1981 (museum/VintageWinter); Retro Snow and VintageWinter show 1984 examples.",other,,,verified,"Board Vault entries folded into this row: Backyard. Not listed in every year of the span (see year_note). | Wider, thinner, round-tail wood board with urethane base; hand-signed 'JAKE'. Burton's timeline lists a BBII 'Backyard' under 1978 alongside the BBI.",https://boardvault.net/snowboards/year/1979 | https://boardvault.net/snowboards/year/1982 | https://boardvault.net/snowboards/year/1984 | https://boardvault.net/snowboards/1979/backyard-1979 | https://www.michigansnowboardmuseum.com/burton---early-years-to-the-modern-twin.html | https://www.vintagewinter.com/blogs/blog/4555102-vintage-burton-snowboards | https://retrosnow.com/product-category/burton/ | https://snowboarding8090.com/boards-1980-1995/ | https://www.burton.com/en-us/blogs/the-burton-blog/burton-snowboards-history
burton--performer,burton,Burton,Performer,1983,earliest_sourced,1986,"Board Vault lists model years 1983-1986 | Retro Snow shows 1983, 1984 and 1985 Performers.",other,,,verified,Wooden board with three fins ('triple fins') and adjustable ankle-strap bindings; 1984 'Competition Performer' offered steel edges and the first P-tex base as special order.,https://boardvault.net/snowboards/year/1983 | https://boardvault.net/snowboards/year/1985 | https://boardvault.net/snowboards/year/1986 | https://boardvault.net/snowboards/1983/performer-1983 | https://retrosnow.com/product-category/burton/ | https://www.michigansnowboardmuseum.com/burton---early-years-to-the-modern-twin.html | https://snowboarding8090.com/boards-1980-1995/ | https://www.burton.com/en-us/blogs/the-burton-blog/burton-innovation | https://www.burton.com/en-us/blogs/the-burton-blog/burton-snowboards-history | https://www.vintagewinter.com/blogs/blog/4555102-vintage-burton-snowboards
burton--powder-gun,burton,Burton,Powder Gun,1983,earliest_sourced,1983,Board Vault lists model years 1983,powder,,,verified,Board Vault entries folded into this row: Powdergun. | 'Powdergun Performer' powder variant of the Performer.,https://boardvault.net/snowboards/year/1983 | https://boardvault.net/snowboards/1983/powdergun-1983 | https://www.vintagewinter.com/blogs/blog/4555102-vintage-burton-snowboards | https://snowboarding8090.com/boards-1980-1995/
burton--performer-competition,burton,Burton,Performer Competition,1984,earliest_sourced,1984,Board Vault lists model years 1984,unknown,,,likely,,https://boardvault.net/snowboards/year/1984 | https://boardvault.net/snowboards/1984/performer-competition-1984
burton--cruzer,burton,Burton,Cruzer,1985,introduced,2009,"Board Vault lists model years 1986-1987, 2001-2006, 2009 | snowboarding8090 dates a 'Cruizer' to 1985; museum and VintageWinter to 1986; 1988 catalog lists Cruzer 162.",other,,,verified,"Board Vault entries folded into this row: Cruiser. 1986 page also lists a 'Cruiser' entry, folded as spelling variant. Not listed in every year of the span (see year_note). CAUTION: 1986-1987 Cruzer and 2001-2009 Cruzer (entry-level board) are different boards sharing a name. | Fiberglass/urethane sandwich, elliptical sidecut, swallow tail; Burton's first mass-produced sintered P-Tex base (1986). Sizes 162/165. Spelled Cruiser/Cruizer on some sources.",https://boardvault.net/snowboards/year/1986 | https://boardvault.net/snowboards/year/2003 | https://boardvault.net/snowboards/year/2009 | https://boardvault.net/snowboards/1986/cruzer-1986 | https://www.michigansnowboardmuseum.com/burton---early-years-to-the-modern-twin.html | https://snowboarding8090.com/boards-1980-1995/ | https://retrosnow.com/product-category/burton/ | https://archive.org/details/burton-snowboards-1988 | https://www.vintagewinter.com/blogs/blog/4555102-vintage-burton-snowboards
burton--performer-elite,burton,Burton,Performer Elite,1985,earliest_sourced,1986,Board Vault lists model years 1985-1986,other,,,verified,Upgraded Performer; VintageWinter and Retro Snow both date it to 1985.,https://boardvault.net/snowboards/year/1985 | https://boardvault.net/snowboards/year/1986 | https://boardvault.net/snowboards/1985/performer-elite-1985 | https://retrosnow.com/product-category/burton/ | https://www.vintagewinter.com/blogs/blog/4555102-vintage-burton-snowboards | https://www.vintagewinter.com/collections/vintage-snowboards
burton--air,burton,Burton,Air,1987,earliest_sourced,2008,"Board Vault lists model years 1987, 1989-1996, 2005-2008 | Continuous 1988-1995 in sources consulted.",all-mountain,,Air,verified,"Board Vault entries folded into this row: Air 2.0, Air 3.0. 1992 listed as 'Air 2.0' 1993 listed as 'Air 3.0'. Not listed in every year of the span (see year_note). CAUTION: 1987-1996 Air is the classic Air line; 2005-2008 Air is a later reissue/retro model under the same name. | Burton Air (1988): directional laminated wood core, ABS sidewalls, sintered base, 3cm tail kick. Became a numbered series (Air 2.1/3.0/4.1/5.1/6.1 in 1992-93 catalogs; Air 1.1 kids board 1994). Still a directional model in 1995. A retro 'Air' appeared in the 2008 line.",https://boardvault.net/snowboards/year/1987 | https://boardvault.net/snowboards/year/1994 | https://boardvault.net/snowboards/year/2008 | https://boardvault.net/snowboards/1987/air-1987 | https://archive.org/details/burton-snowboards-1988 | https://www.burton.com/en-us/blogs/the-burton-blog/burton-snowboards-history | https://retrosnow.com/product-category/burton/ | https://snowboarding8090.com/boards-1980-1995/ | https://archive.org/details/burton-1993-catalog-advanced-snowboard-science | https://www.michigansnowboardmuseum.com/burton---firsts--unique-decks.html | https://snowboardmag.com/stories/lineage-the-infallible-burton-custom | https://www.burton.com/en-us/blogs/the-burton-blog/burton-archives-team-rider-favorites
burton--elite,burton,Burton,Elite,1987,earliest_sourced,2008,"Board Vault lists model years 1987-1988, 2007-2008",other,,,verified,"Not listed in every year of the span (see year_note). CAUTION: 1987-1988 Elite (wood-core early board) and 2007-2008 Elite are probably unrelated boards sharing a name; merged only because of the one-row-per-name rule. | Lightweight progression board in blue or black (Elite 140 in 1987, Elite 150 in 1988; 1988 catalog lists the 150 with reinforced swallow tail). Reissued by Burton as the '1987 Elite' retro board (2024 line).",https://boardvault.net/snowboards/year/1987 | https://boardvault.net/snowboards/year/2007 | https://boardvault.net/snowboards/year/2008 | https://boardvault.net/snowboards/1987/elite-1987 | https://retrosnow.com/product-category/burton/ | https://snowboarding8090.com/boards-1980-1995/ | https://www.burton.com/en-us/blogs/the-burton-blog/iconic-burton-snowboards | https://archive.org/details/burton-snowboards-1988 | https://www.vintagewinter.com/collections/vintage-snowboards
burton--woody,burton,Burton,Woody,1987,earliest_sourced,1988,Board Vault lists model years 1987-1988,other,,,verified,Wood board with two bolt patterns for different binding types; Woody 135 and 145 sizes.,https://boardvault.net/snowboards/year/1987 | https://boardvault.net/snowboards/year/1988 | https://boardvault.net/snowboards/1987/woody-1987 | https://www.michigansnowboardmuseum.com/burton---early-years-to-the-modern-twin.html | https://retrosnow.com/product-category/burton/ | https://www.vintagewinter.com/blogs/blog/4555102-vintage-burton-snowboards | https://www.vintagewinter.com/collections/vintage-snowboards
